,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
mordred_GATS1v,0.0790879708816213,-0.06841703191134932,-0.006208274984690479,0.023900304835417982,0.028126185278144093,-0.003043896196514042,-0.007395350441469885,-0.006840900301222246,-0.021810998542266133,0.014740700590960675,-0.0007785854283649517,0.0009063963631227687,0.006734000482475309,-0.02792867089628476,-0.008813716389701364,-0.002592300260490372,-0.009878147830430927,-0.022644480838412924,-0.03364291512737045,-0.008980596321983576,0.023663312785609875,0.008316070583734191,0.01078763636052558,-0.0032261161775765505,-0.007539711673201632,0.015336024896745617,-0.014807676280090668,-0.010987868060355167,0.001266978249619817,-0.009636657265157299,-0.0026263375625980583,0.02632813610744541,-0.001459647038258429,-0.013805587328025396,0.0019073836475498763,-0.016256777182852917,0.019125783227903884,0.0033882240967107445,-0.018843716004474712,0.0037531842184097787,0.006948861979120777,-0.007631889266484739,0.007044950921724386,0.0018643332221894406,0.01049629360296541,0.011766350882752451,-0.011330115283726723,0.007710380712327373,-0.001269610973616817,0.009098552047548551,-6.204667088021538e-05,0.06787228827076898
mordred_GATS1se,-0.050396313967479865,-0.1053775739512943,-0.017031392563452468,0.005369898537061349,-0.06489735841301823,-0.03325722232973147,0.007733972622728882,0.024111257765686633,-0.002628450700555079,0.045785705312333794,0.0461471449124249,0.04500380107346329,-0.01754409139019311,-0.012500925518441272,0.05436526958200123,0.010689876357076585,0.033341573043011725,0.009433626139959328,0.029080062588217853,0.029953564997256835,0.031049053793802253,-0.003449217143102418,-0.04060724937045825,0.04866485713513923,-0.023743172967108043,-0.0069607102384921325,0.006694403726797259,-0.03615616373295557,-0.001197019195823514,0.028403501571039828,0.00032529600521644423,-0.0023715177247322578,-0.00797889628085193,0.02013686797065419,0.033327667656814115,0.01755895551685261,0.0006133915290337346,-0.006396533370933552,-0.014710173998518102,0.007633404274489114,0.046497631884506466,0.06590793101042339,-0.047527585651127864,-0.0329685417139196,-0.02096001836773088,0.013468052150232423,0.08012502418077926,0.0008953938379357572,0.03163546015037837,-0.028533805486359653,0.012615967372343315,-0.053780899969889245
mordred_GATS2se,-0.0198307070217856,-0.07514224082201847,-0.03145807473226142,0.01955542075609887,0.0011908449302609884,0.01708099457300513,-0.007930970585427459,-0.00318562191333974,-0.016430783642050046,0.03395170213215712,-0.0011310721621849346,0.028093214237234633,0.0016621353091593137,-0.02755281839259851,0.025859400996542183,0.010446202567705993,0.03972283351933825,0.015897345078578158,0.07911138155921243,-0.016205752825249015,-0.013178276473673914,-0.0011985984949937154,-0.029016787971428894,-0.002905539880123538,0.01751155683678699,-0.0351167447735312,-0.005532634156078451,0.027454555154635883,0.022648493578628148,0.012349080286377833,-0.00868035499520094,0.06083302240348507,-0.029553141390937034,0.001465948750021518,0.010304305989359636,-0.0007590311142925203,0.004117600475229663,0.009757376887279725,-0.036690834988724365,-0.02196763761539673,0.039078935817032964,-0.022285916177977535,-0.02300555041519562,-0.027701387459757403,-0.0009476554407439899,-0.020430192716426206,0.011485046372151404,-0.005155024178219365,-0.01838650188430044,-0.00600153883602048,0.0030942422169404123,-0.0452269690052776
mordred_GATS3se,-0.014960225227789515,0.01567140931845597,-0.0416533397503962,0.02272025000585813,0.10079959221288706,0.03713554643247784,-0.01557510949078803,-0.012887927457212464,0.023121122809829957,0.03573499215217581,0.0059453798939056585,0.05124491370479592,-0.0406219890568151,0.0667677520098152,-0.01708925480832698,-0.034002452998174275,-0.05658936652021263,-0.014270811293726543,-0.035162689002088084,0.025979597889433177,-0.01692238695414072,0.02817307735961999,0.0009011715074914555,-0.04824352151249256,-0.0408311786444334,-0.011949900353785667,0.0635631253005231,-0.031268273996089245,-0.0040541295135812705,-0.015595369454392868,-0.019681493740244117,0.018498827597210506,-0.013713956711191194,-0.024306598522986243,-0.01240674687137431,-0.003899281629631463,0.009362948568140437,-0.021201463970087972,0.02074667422227193,0.01105698182635775,0.01387824856744875,-0.05920633758407074,0.031333304029234114,0.12757535245663415,-0.0597062934965999,0.06842268899372238,0.11655369104830315,-0.010146481434380135,0.031241390487783734,-0.003967546213590614,-0.052315441729004576,-0.06326947674123508
mordred_GATS4se,-0.01928727223866783,0.020331541629249987,-0.00687111077563829,0.04565570802659135,0.04408885746964176,-0.0610524131163847,0.014517318078182516,0.0081270842549166,8.743836252766906e-05,-0.0297827084841176,0.0036842555657611554,-0.04687663869421278,-0.006171043183943502,0.007209199598820888,-0.04027858353304893,-0.04352148139465418,0.03381507095470692,-0.0007307144378912905,-0.029061217526784398,0.04237064475599088,-0.03790889011180889,-0.00570223410063483,-0.04763747666086731,-0.016440596038038244,0.0592535547320403,0.08162213001897718,-0.039651453070578074,-0.019089572861169288,0.026801338404945807,0.02436337302309048,0.030217537418589714,-0.013492438031577902,-0.009047546908415841,0.010065361179860365,0.005849996251843987,-0.018837436686202174,0.023123133388352663,-0.015794363039103036,-0.021578746511605216,-0.01871855277994168,-0.020489918790922244,0.009025833193850134,-0.05441169746600836,0.0024134576756558597,-0.03424562290339614,0.03620524044119397,0.057330074719849355,-0.0066633895801708285,0.047134363259921534,-0.06014071440032413,0.0663526113621353,0.04194830416810907
mordred_GATS5se,0.021696843586403478,-0.06364260184347846,-0.031956417097889926,0.04626063824481926,-0.0005225866039065753,-0.04080839848360504,-0.04519718468794575,0.05419885603559928,0.006499060921180788,-0.053427261787314835,-0.04259462837320348,0.06399513561528548,-0.0009053591431471727,-0.032412719083870965,-0.05936528337517372,0.006778075047125192,0.005439527664447337,-0.025989966768972788,0.038617964486505715,-0.03958799780381667,-0.04989531744500322,-0.07620434905775707,-0.03754942533532279,0.04798575521077996,0.13383687578530223,0.12784179120554426,0.10844092245939235,0.02859973238537069,0.05020955330640339,-0.03285459331038361,0.006650449993572431,-0.052632145532494366,0.02698903872778551,0.013163207639346903,2.0140325590381683e-06,0.01651050246721405,0.0275228894399909,0.02257771607200067,0.0024248185049712927,0.006436714157368186,-0.03361113604733938,0.09856106876327159,-0.01678196151964471,0.007739514247936877,0.02524574593252421,-0.020868638454215105,0.03948242160461796,-0.019207095887539667,0.0370858990212602,-0.008178981464955404,0.20843715297358756,0.04889253513905781
mordred_GATS6se,-0.04810964071776682,-0.045098134198028404,-0.028700383257649342,0.058935890716898774,-0.008449473653605726,0.014132294214580824,-0.026895072201652725,0.005418058780026284,-0.04488010764747237,-0.004976124359044221,-0.03487124928978097,-0.0016990510925708278,-0.023655328329670117,-0.01504381509870671,0.042636707455295166,0.09850891119087558,-0.0483114890271695,0.019871518958044135,0.07135001849463286,0.04561193339980003,0.08900733076131953,0.1136923096783807,-0.010322621685211175,-0.13053502993874266,0.1898340645645824,-0.0010339176491704555,0.04043520893122939,-0.05258325089063992,0.023397501109162947,-0.011535153163193073,0.017706053134401677,-0.04143573539385555,0.037157815960704416,-0.05540956635474682,0.023550317014812357,0.016473731953881816,-0.0027072339174319293,0.008577417256961248,0.015098353075850973,0.09726386462234231,0.013302049673902342,0.07276947483643974,0.047008721210642056,0.02230992176937211,0.03762472379011941,-0.020495810240670216,0.10124589433493801,-0.02923636825303684,0.09771736484689539,-0.01588678872748662,-0.06614904100604291,-0.06693826891943715
mordred_GATS7se,-0.052101943361796396,-0.015034108406097813,0.019949775974789336,0.03173903019184987,-0.009212397287674532,0.021454913821910077,0.0176923042865214,-0.011577844359021176,-0.054816276430483646,-0.0591001343909619,-0.032032577046677675,0.08874124905637838,0.009831227253763392,-0.028657160370662457,-0.020613295427776956,0.07564875896247467,-0.03362275831508686,0.048074711656750965,0.009878766455057027,-0.030985073150103386,-0.003547999547120433,0.1256587684653775,0.038728502246454743,0.010768617320556792,0.012603866555046079,0.04151290615469916,-0.012371684702913624,-0.059502178019216756,-0.030602295686542873,0.025281443126018557,0.000670310650295981,-0.05358429527486572,-0.030763523459024965,-0.012640962960327174,-0.010630958253232948,-0.030515833308243836,-0.03790232279429467,-0.01777426735366785,-0.011111497133279516,0.0533532132402383,-0.024001272019137626,0.044806219119459194,-0.0438475275608208,0.012400054562466487,-0.008847550670892677,0.004276550599028236,0.03997149492334206,-0.0202235748671285,0.025242852542880338,-0.010218979572791363,-0.09679921275803854,-0.03616304987433191
mordred_GATS8se,0.0023110727928476564,-0.021856268434711945,0.03332055246687643,0.06547197517233,-0.10494838229927038,0.11435489366758296,-0.01007168764639691,-0.0004985638278481453,-0.03144617394166602,0.06526402784645906,0.023526666170489076,0.005418086404394966,-0.01892802937222486,-0.005258286368264402,0.026282704636152995,0.07935937160435888,-0.062228610614076085,0.0539294216097974,0.01098289752726955,0.005251228177853862,-0.0612288290677992,0.03392402831339381,0.03003060899078277,0.07875572041155623,0.003577131327754448,0.12134411537464806,-0.049456062076396363,-0.04333190123204732,-0.04981705247998377,-0.013688607024371682,0.03740759501243335,-0.05682654944694355,-0.03612933422968978,-0.02212007887508785,-0.010493563223346216,-0.07263175232552492,-0.06369450651939233,-0.006760727527196238,-0.037783700917865516,0.012376752211314141,0.05287143722764691,0.0032992463109885206,0.021723872401590492,-0.0325430810844215,-0.03568455287447241,0.01874578596148737,0.020041066176103843,0.032913673518587726,-0.02728772384064858,-0.014410295638113435,0.023983493276608363,-0.025973470382260548
mordred_GATS1p,0.05684425595597166,-0.019505558141087235,-0.0011682331575074071,0.022488020139918068,0.041154753425006574,-0.029602764609423984,0.02333008300285683,-0.0009234243272872578,-0.05791449805245051,0.03384616285406126,-0.014149986266057943,-0.01664756811874877,-0.004240360295433743,-0.04161773079063516,-0.020419766593681915,-0.0018441417106978472,-0.009298315012678481,-0.0031282136145823433,-0.02022693016912106,0.021143237016024996,0.01241013270982275,0.0036403544968847614,0.03683263519312893,-0.01412203839483919,-0.02284624445845198,0.01831108800395632,0.002033208890389185,0.029057179914885115,0.011047859668125116,-0.012648223981748957,-0.004162685431185712,0.033543658113815815,0.0011617719533259768,-0.010392756394402538,-0.00817921209157235,-0.021513050284286142,0.004055680795521501,0.011542685391538392,-0.01822048309213632,0.0007108005410856098,0.011514340886511902,-0.0009486293755553397,0.020134164460076074,-0.004769000061871305,0.015896078774468785,0.0020981758841654985,-0.007194502515064686,0.016587101850573056,-0.0009329196038050202,0.00014666965951934692,0.0053830626307728585,-0.05138639340918517
mordred_GATS3p,0.026534194908376066,-0.004498141615078106,-0.008598400856099541,0.06794173679998541,0.0266206010780688,-0.010941174249790579,-0.006949375864693154,-0.0029279652642253897,-0.040513475104065964,-0.04662491814616582,0.01308476735160101,-0.05201431614112714,0.04561686305204263,-0.02449966879827076,0.009853816878549134,-0.024841328773329247,0.04335937616731628,0.048553644725471246,-0.02525507221918164,-0.0019674326114508056,-0.0006594361201879622,0.009944396757671314,-0.04065957907909365,0.01895006711461616,0.004334493977142144,0.03040263618950873,-0.004353286399317771,-0.0016491469499070946,-0.0003202147926793092,0.039374826976689314,0.021770471476722217,-0.019495945876993746,-0.04840605565130655,0.019296696364008055,-0.08257375404233772,0.007109464813786046,-0.029368838216326007,0.03374666400129754,0.011946927348730837,0.03530820144112491,0.009033705386449322,0.021461104137120157,-0.020422933142701077,-0.0044708135888099024,0.06995133704188564,-0.03861552733160946,-0.008191440465472533,-0.042258807901409776,0.015379200174603898,-0.01452975778284099,-0.0021889221480043755,0.009884427185161877
mordred_GATS4p,0.007137579201513085,-0.0267167458605476,-0.038491765890794546,-0.05805947099126079,-0.036905403181620736,-0.009289876372538175,-0.04017345927771654,0.005760804399138338,-0.0605725379013447,-0.008381039460331061,-0.1101223220362567,0.10715345579519973,-0.04012368877601599,-0.0004522794059165088,0.09253744565860578,-0.038574698106276,-0.028890097870541993,-0.010232373927280446,0.012040512742283795,-0.09607957614319679,0.011170306328571767,-0.030790234266969904,0.030874445180506145,0.06829612939972975,0.007859588725852051,-0.00732163685065599,0.00025414212535538656,0.07598249626448514,-0.04596833289479142,0.006362160932349044,-0.0357796554480992,-0.08931266026456629,-0.02355497084762115,-0.005398031227303328,0.08470517516605428,0.03565355069883904,-0.018478658476244234,0.039327967902247435,0.022493720784830473,0.017008501023834097,0.02638040812558165,-0.02921431957341444,0.05108283715540474,0.01654981714586695,-0.037337084862519486,0.03929587041790366,0.05267657094544634,0.019156587567129665,0.024787107753065647,-0.02946295044634757,-0.01596381780586965,-0.009117094256832681
mordred_GATS5p,-0.029275265690004517,0.036016089745116074,0.023408449727299326,0.019425097307732248,-0.001865539147389466,-0.03543301375666868,-0.12537084493453052,0.027816425070728908,-0.08765537248946925,-0.026757873084664756,0.03931479323218906,0.020717788000101447,0.07417252728390542,-0.07904720153826433,0.05694514009035747,-0.010085448053014352,-0.04636914078737485,0.029537225694652648,-0.05272656742001992,-0.0613138400525392,-0.01367678495695972,0.022493769210682732,-0.005490363001073589,0.0418402976752809,-0.0017395460041258457,-0.06449059694737225,-0.007967754561835138,0.012352461811562123,-0.05702577765967371,-0.05275411892347752,-0.030707647197882344,0.008994462364700778,0.01582199511829787,-0.03313951141475812,0.10168886867135117,-0.025779876514885818,0.03369434441720922,-0.03884008591554224,-0.02365502982321337,-0.0019659103573186772,-0.02854380846699326,-0.018123873376547972,0.009177303520486837,-0.0011946545070532007,-0.03956005539796812,0.01980813040042388,-0.04052115817163851,0.020094357222290905,-0.03998414845765522,0.05472661091233001,0.0012422639572685786,0.03795092290302273
mordred_GATS7p,-0.004180864448672951,0.018928622128403596,-0.019807424213342757,0.02224309065271533,-0.04336996406167515,0.012024685110740362,-0.0039048054121010294,0.013476279119965582,-0.04122911365163092,-0.006263927975059438,-0.05780656092153341,0.05360738388314184,0.02889812123983831,-0.019494215858853203,0.1054284451839746,-0.0311985663431227,0.011429690637837308,-0.012393156922569938,-0.01663144518168358,0.04110480698730688,-0.05148034478803111,-0.06839417400346197,-0.03065767602228734,-0.0726818843149167,-0.03868626915054766,-0.05406470699101935,-0.014365494539705216,-0.0886073970391817,0.014446545221074,-0.110466368915971,0.035888458267949064,0.04889284260362643,0.03194207078330802,-0.004526127158680227,-0.005619418099458845,0.07514503253295653,0.06590526530113558,-0.030668485424406294,0.04062798625628638,-0.031725995295133085,-0.03865363680966255,0.0050767453464665244,-0.012934086112537274,-0.03098645107702207,-0.029705098649378855,0.043862457877108796,0.07231342423036836,0.020015309164336016,-0.011316409062933564,0.05475016075185574,0.006609540100504521,0.03548966111479488
mordred_GATS8p,0.02976781495762632,-0.05098938444308596,0.061241302112731905,-0.05375266858535968,-0.03375600534302056,0.020509166992162334,0.03663739099245136,0.02971376984646577,0.011798585967344677,0.03205908239317811,0.012218717865565318,0.016831006842488148,-0.026926711448002363,0.05756781964234126,0.021736518269156117,0.0030160265065259802,0.014060833269197492,-0.06698003765249964,-0.03110731418517648,0.040108283530671425,-0.009536727018160903,-0.06696075851757996,0.011785831008391496,-0.05368028250655463,0.07040419775207325,-0.06114782167209791,-0.014653736443282524,0.0026220688553985527,-0.02092057271893658,0.05118728328742399,-0.014037016769724608,0.09049010226899898,0.014331244448637202,-0.03270162356542828,-0.008737545295009995,-0.026045195247474468,0.00014164657921592166,0.011318396977807222,0.007941258817580238,0.01575362743671187,-0.036015961080890384,0.0658391550033364,-0.039916239161389096,0.02914595515099653,0.03243134921333715,-0.018149383006775717,-0.0037725994140680925,-0.008184359358015073,0.0004863040273578689,0.060046139638011885,0.008922292915713805,0.025107619973359255
mordred_GATS1i,0.018708970657934077,-0.06158263450618918,-0.023056124465596108,0.04897831917827007,0.05135952927756096,-0.033443676359768366,0.02720702216807946,0.0049660503474909575,-0.025832930788417044,0.029478056350580994,-0.0009466904470567974,0.025367129572278633,-0.012211636602483679,-0.03743230762516207,0.00807843545309851,-0.026971818941539202,-0.01641331526774815,0.023745395766298222,-0.005527770144952769,0.026450885946689432,0.007655602072082204,0.03070570289529873,-0.018030706104176834,-0.02835874179942604,0.010186868692479336,0.01242625084421722,-0.023637758329716523,0.045477924225339,-0.01987980957086825,-0.005167113663789455,0.0030510664384770323,0.004271702989349859,0.023301439299922913,-0.005918911517145116,-0.020622229040598863,0.011726260226363076,0.007263226917697408,-0.002398124252009813,-0.01697251948923641,-0.030448431752773224,-0.008168804259903389,-0.02798782241423783,0.010024557513715707,0.0034852849785039696,0.016020434001605063,-0.011329748443818965,-0.03050295042669713,0.017249498585275254,0.004739549958745771,-0.004230232909916315,0.008093791796022905,-0.014717170572956493
mordred_GATS2i,-0.07852342271382395,0.011921786108783711,-0.00014622007372978957,-0.02255495813138725,0.03630965619473803,0.005137229099954084,0.012122187199171621,-0.0059823880019908935,0.02417912401786653,0.06845515829002748,-0.01756741744308552,0.012413316659336327,-0.049042669934877416,0.006551405168389009,-0.08758675352344245,0.040653035064436745,-0.018199165103514228,-0.0549168913885457,0.004867030100652625,0.012648384045585477,-0.03669652907281864,0.01220977963996701,0.0020823301512585103,-0.03317217283653608,-0.0308000233227236,-0.02496080722443679,0.04909922653104994,-0.04648501192229346,0.022075467360372157,-0.01823173326984849,-0.008241659194229272,-0.019558449100920236,0.05609023164800583,-0.018498878552300382,0.04309629455707441,-0.04904604181329797,0.05081085468113885,0.07767631662845564,-0.0497719114414226,0.016683416339676013,-0.013285678352589874,-0.013565206741880153,-0.024030265849808746,0.028864932768673128,0.0002508458912689608,-0.01355275376481079,0.061133958271330724,0.013004821483415337,-0.00154002115239828,-0.03617374412001953,0.006630042154249972,-0.012210141510106036
mordred_GATS3i,0.005417787332390084,-0.020174918540104895,-0.02807994048258538,0.08540893011096275,0.03397830566824335,-0.0184714854836228,-0.02105233710847575,0.03704551388603302,-0.014689239009316691,-0.033266622498336174,0.06742359534347334,-0.03176766855769394,0.035470352383604194,-0.019889458340809178,0.0047907044289807015,-0.048006849317414516,0.028107654615791587,0.05400808618335066,0.007051513144353632,0.04489806735317606,0.04696640711378793,0.03896911816636775,-0.0057576028729396,-0.001647705086780473,-0.011291409288342377,0.04118615918110475,0.012575364457175433,-0.020762437541433528,0.026883026986821105,0.0300509297936363,0.014900112464384914,0.06423598123521458,-0.038152752785199806,0.05941872015103556,-0.019226781290286293,0.05182583493306956,0.013088008760696572,-0.03350215260264117,0.07485045794230384,0.03291567270206688,-0.05417510369815093,0.03726452753736172,0.0005504083524670914,-0.023034830593277125,0.056828884792419716,-0.05744490133512236,-0.07378987326624283,-0.06115469202355493,0.02682497505653162,0.031115300448514027,-0.011137003472844787,-0.008440604049899502
mordred_GATS4i,-0.02050260860533741,-0.02763356250680839,-0.07199713134876011,-0.01608355517447816,0.00867939845598092,-0.0071407072691557875,0.02916743080819831,0.023765037544864056,0.04701648165939378,0.002874811414810903,-0.06426021901537715,0.0977677895553086,-0.07528144630158572,0.007985515703986522,-0.011767329239605783,-0.048175560660578834,0.029692715102417142,-0.06461080311329073,0.04758321618077273,-0.04553281668971974,-0.010224569336023252,-0.028305156518286283,0.020492476825007013,0.034621596298108896,0.037995473302277934,0.09783800464076937,-0.030610973008461658,0.08901553950215939,-0.012397794520245087,-0.06271718337808875,-0.024790004403997083,-0.04515626614788259,0.04299957909889419,-0.040932038113274484,-0.02988126292828367,0.0034556091410473757,-0.03196739490575137,0.06533147687233923,-0.04024976579363619,-0.01519240584228964,0.04832568295996341,-0.008500200635526586,0.03471677731716189,-0.005893138734516214,-0.027193290536189553,-0.004825178285633614,0.06705123333903187,0.006132513584955998,0.00841787283282397,0.004126084474610361,-0.028739841221873227,0.02374029149229503
mordred_GATS5i,-0.04345823075152381,0.031496744089623795,0.02251740147927078,0.04627340183955986,0.010188773592686709,-0.01771159280004301,-0.059391867804097255,0.06842664231334628,-0.06643064474728003,-0.0055164398258713,0.061420008952983295,0.03652442482172254,0.05274237193112288,-0.08314107741365559,-0.0023975607058881582,0.010449179106469707,-0.019965039481817444,0.02023581128430893,-0.05269857373512602,0.004862515415565717,-0.05387561102696297,0.05383118281689575,-0.045338132183728806,0.05487148839464993,0.039368613903704996,-0.050755833861113465,-0.01119760037540037,0.014768521016317059,-0.036219308621546036,-0.1378693135997161,0.11447030078604588,-0.008973937207139997,0.09346827914953171,-0.026499389820212937,-0.015507312881220826,-0.07365831647738598,-0.05193056017385661,-0.05326211775555853,-0.024211635470204336,0.058805503259159085,-0.009589662329557979,-0.03413989620218054,-0.08020563982535961,-0.013670665558913754,-0.00028454369952882555,0.024836705795831727,-0.032552476846403645,-0.012961276852601036,-0.0025933497036425565,0.0033319508354288548,-0.007269122522167753,-0.031947865967709474
mordred_GATS6i,0.01825255494621368,-0.043763778755280154,-0.014414467697831057,0.014794313576656956,-0.020241776241708115,-0.05446498080937172,-0.04406851655684191,-0.019323725551811284,0.00018559847442755928,0.09242944317580885,-0.06110688427694528,-0.05712799809749101,-0.04784048899213213,0.026343075755473993,-0.06784608818956263,0.03503797739798347,0.005499498792116573,0.015185512638737957,0.051659486032139185,-0.04192273877484541,0.03560205703523674,0.03778708202140891,-0.09864360912114137,-0.07287024600008454,-0.04928794186904546,0.08100391393888892,-0.11134411431774137,-0.016848595922879486,-0.170215987615909,0.035009827714804126,0.06931104906344873,-0.13255360435713742,0.01826100120948026,-0.044059231637318556,-0.013877739152869014,-0.11852405081428306,-0.05851831821746727,-0.023293692553055693,0.007490063610334272,0.016333000642330935,-0.039090695715970784,-0.0014423038192916137,0.032607154629603126,-0.003835214693046744,0.04469940306270825,-0.057328205970434885,-0.030139537397897938,-0.02185839137652601,-0.014564725259333394,0.00011303012233038514,0.02068904097327809,-0.05653432787063602
mordred_GATS7i,0.01401395266778635,0.024464379235706296,0.0007984639725456705,0.0691807322098977,-0.04372134435782987,0.0045619706813807255,-0.05118308873074977,-0.007157698880919316,-0.06875876228228285,-0.029906722078546142,-0.08278707982800051,0.023605304607102327,0.04812796386314516,-0.030823509788885137,0.10564287838261173,0.015618814916368094,-0.00882013416167953,0.05131493227622521,-0.014361235806579647,-0.017134845211877404,-0.01485278999116411,-0.00716437743032785,-0.017008452683494893,-0.031006978655058214,-0.04243206930771168,-0.026781067707900903,-0.052844200665836755,-0.10919168215510862,-0.0727596546878196,-0.09207728186222529,0.10630360471709129,-0.10264272650047998,0.002103121498663894,-0.034378136957494566,0.02961572038584006,0.012307473388811822,-0.03667294536799796,-0.055708247125791206,0.04549738603933171,0.019015732858198627,-0.029009069868851826,-0.029411363614449553,0.002437599353278296,-0.016853938253468873,-0.03363533596577824,0.07780761698191734,0.011454975360580225,0.0063449726843191195,-0.014850958209846476,0.04259577427481686,0.01994191319955499,0.04563690867327657
mordred_GATS8i,0.005441554351396867,-0.009909201884280263,0.08164301065351252,-0.009370855673878268,-0.04957933288984266,-0.00777273314352583,0.021233534901030637,-0.020907075694256982,0.014987104595770781,0.03154167763273916,0.031641833692832085,0.039911549105844886,-0.011437919255667265,-0.005931498902569513,0.03375741416058783,0.02929391642592696,-0.06907146499862103,0.017115835504338046,-0.020414227465582677,0.02092640984834202,0.0029838475282519174,-0.06189566913747137,0.01749163214309304,-0.008814210167607315,0.06669638891461542,-0.0008716613118911733,-0.06318792893461682,-0.015724579771222054,-0.08760324119421886,-0.006114871519421136,-0.020488821573551353,0.028933035470407202,-0.01784099068481032,-0.06019146571359649,-0.0513363527359043,-0.04411143041482402,0.0060275427588956,-0.035982551220299204,0.0420742653351401,0.043656620468112445,-0.0221719379669483,0.04632082020013682,-0.044176318166325765,0.037437847388397026,0.034589510125908184,0.005279789638358534,-0.012678175944541147,-0.009163241325910022,-0.009508761945809194,0.026193919568523353,0.02690956034048412,-0.0016063969107733337
mordred_BCUTc-1h,0.06309556774384101,0.044005946695215646,0.042726499476090585,0.02444731835701934,-0.05893036633321405,-0.016627325970854614,-0.00721451218630086,-0.0073995676631149155,-5.3650893562830306e-05,0.002815579345748858,-0.017287319710405275,-0.0016276457254255684,0.020576750665571415,-0.03348228458125815,-0.0011549633364219942,0.01793141356600634,-0.0207015840202627,0.011599600618751694,-0.05410662230216672,0.03344016437864813,0.003332003718815308,0.01843902969236467,-0.04676481944521468,-0.013540232965681732,0.025215556900520797,0.054402251785403775,-0.02564120276221394,0.020614023138134343,0.03906903266937655,0.04803913285215991,-0.029724252093836157,-0.010597114562937115,-0.016216252272207157,-0.007369883876821157,-0.02135460139868459,-0.04651566844325667,0.012942028342224259,-0.01125230687375132,0.04632545925740717,-0.046483585934337504,0.025948169651122028,-0.005789953423021903,0.00010777944702837013,-0.005203073157883665,-0.013407996402438331,-0.0017198436940118766,0.01064093887130126,0.02977242608234203,-0.03138995954709805,-0.015526065075229767,0.01353127310377887,-0.016015085493772903
mordred_BCUTdv-1h,0.05761236449241301,0.11442150293583185,-0.007686459732734988,-0.11127336573034302,0.014173244080695823,0.12899480761459822,-0.1408819196267293,-0.05902826493465253,0.053238131050557455,-0.03936506990100769,-0.09908055551432007,-0.05365351114351013,0.0286322699689781,-0.040150346450358324,-0.09519641342617279,0.015510796614276177,0.14432894434423027,0.036979453895169025,-0.16534134464807523,0.0541433045514838,0.02442182763568829,-0.00574398680095068,0.12785636090882557,-0.06072362217865002,0.054729869128245304,0.05656346451371145,-0.03380751373102952,0.01581925829702662,0.06847189002221091,-0.06971669341059335,0.049089477409257495,-0.023844255122747685,-0.01323147863561733,-0.0349525389185101,-0.10540810962308853,-0.06800591899625069,-0.02549512720713487,0.010005317401165373,0.06702849242880247,0.021075893338477147,-0.2547635769944838,-0.3493223502026797,0.17325102700935344,0.44063441081885996,-0.03456503256775949,-0.08131616491378907,0.022816996030387303,-0.07279085634949947,-0.005013235078611837,0.1202395246103223,-0.04911502020279904,-0.020941037453060026
mordred_BCUTdv-1l,0.016483696832241084,-0.03950935594255261,0.015088652983061314,-0.06758910938749076,-0.010311835314432811,-0.008537397532317382,0.020503452524874396,0.04270364010633123,-0.031361161135393424,0.055830498614798926,-0.046698107331307005,0.0036407349217899383,0.14803600612736187,0.05680760557362876,-0.02828032610728038,-0.03274043468089505,-0.060659698630527434,-0.026716127859293747,-0.012168375522371168,0.00981355642487174,0.02073833134574015,-0.012655738711673092,0.004789884016205787,0.011228147497805575,0.010356998899993801,0.008602579299517703,-0.0037353347823358488,0.019948568054060367,0.024773872668110396,0.01578498970285918,-0.013350430315154302,-0.008060043279939932,-0.014608520609246965,-0.02077234704022781,-0.011748786789908086,-0.010620428767874696,-0.006978975023560032,-0.014858709778937098,0.01605749711175585,0.010668582651939132,0.017043700449783775,-0.0009263694265321144,-0.013838939600614388,0.012909953776877267,-0.007926110440823846,0.0035816610936846367,0.014743144013058158,-0.008612226043006582,0.003923993456572458,0.02358427674312683,-0.007921596416236595,0.02444344240178226
mordred_BCUTd-1h,0.08187779781521183,0.09183264280658845,0.025239391923596435,0.00026758443018742303,0.11322309211113257,0.03168193132634833,0.06840177677759776,-0.028995376915755103,-0.02826315347234217,0.0031099923606665667,0.010701517181918063,-0.03299983058425035,0.061418439914131616,0.0029980837610947475,0.14250049925762281,0.04133976057451963,-0.11056877720759313,-0.10099107793152735,0.06564188452838013,-0.06093184843342691,-0.04442117018152448,-0.0004037468552153992,-0.06968081376172165,0.02547473553939096,0.04058861201546507,0.05371879665580132,-0.03476001051513437,-0.0037117538586301808,0.01582221702769716,0.06156103704769962,-0.0478780923064645,0.025372842516135127,-0.003880219080837266,-0.02151048933934788,-0.02217475906726224,-0.03687692012249844,-0.008162386677470075,-0.03074878427690425,0.037419731346789956,0.005027317923815873,0.03018760202440631,-0.04498708412772681,-0.013940318013579674,0.029913273174490808,-0.0034676542180929926,-0.006764537701544642,-0.005444334568081289,-0.01487926022592919,-0.040371092196097406,0.01632854313397752,0.10566197702142381,-0.010619867154751347
