,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
mordred_MATS1c,-6.587457005168099e-09,-2.4453524543872274e-05,-2.277739718386643e-05,-0.00018586058566627382,-0.00035767190935735634,-0.0020345377602088554,0.0029576134500020382,-0.0023951985760330445,0.02140150522313466,-0.005273559512023251,-0.011011880995507517,0.026208049798217992,-0.016504430525323847,0.04317509744787862,0.028422603748275925,0.04036795477747727,-0.037657311064006285,0.03354518638979416,-0.020550154459359732
mordred_MATS1dv,-3.610086762916387e-09,6.4140701499813946e-06,-2.824582636152652e-05,0.00015304034532264451,9.218420069165632e-05,-0.004355926576871699,0.005616676881127885,0.024395927210105226,0.04858765110567015,-0.009431390919453523,0.004301124200373906,0.044241720153554084,-0.019262911842455478,0.003519249482446586,-0.031625830230416443,-0.06143997994838325,-0.0103701851265378,0.09060026970074495,0.0025414543203133065
mordred_MATS1d,-4.979184426776064e-09,6.546161151798538e-06,-7.275076948350143e-06,0.000308322308490729,1.1597866698350525e-05,0.00010115108180224043,0.002375124073640161,0.006625534923828677,0.03511939036781189,0.01735410988950009,0.004431027328813324,0.03186698509463793,-0.022076247811336464,-0.04020705082963203,-0.007052313004889073,-0.034351571000551265,-0.03209319586106834,-0.009707203520690074,-0.023594909460805155
mordred_MATS1s,-3.60101396342278e-09,7.050373888947585e-06,-3.173482807011187e-06,-8.780388940619316e-05,-0.0005106967830439487,-0.003061031390055977,0.0062664021346034585,0.03462757493017366,0.01726503268773624,-0.029406548591645404,-0.02259954228094989,-0.03399427949967822,0.011318692499996967,0.04824593890528709,0.006142507423650986,-0.04089819923472797,0.002980326276609263,0.028546927983254564,0.03392514894626247
mordred_MATS2s,3.1896714185154685e-08,2.2870591539223584e-06,-6.885029292312873e-06,8.465957539922565e-05,0.000467894474850146,0.00036915992163600496,-0.005695224054762175,-0.006928047611122012,-0.005520687812069736,-0.0396501124066235,0.025615302998803956,0.018679842828406266,-0.005096950351368745,0.07040582887064319,-0.018663190747225816,0.0018397339654979308,-0.006089648133353812,0.02363162531215871,0.03881534248183344
mordred_MATS5s,-6.770828224162709e-09,3.1157215436528697e-06,-4.918254059426226e-05,0.00011633173433922058,-0.0003141358917077222,0.002109583231356614,0.0009427172142593052,0.010115556035151345,-0.017844656720975016,0.005429695246711632,0.009086241114157966,0.02258191884239908,-0.07017030211743322,0.04251033297731041,0.020732259334761558,0.009690346581898171,0.09419065668827986,-0.04548952721103844,0.12619972872393165
mordred_MATS7s,3.0449906423757374e-09,-3.2580447620820016e-06,-1.392586866008601e-05,-0.00011390519586341406,-0.00013470111390353275,-0.0004662273300194252,0.0012573371938964025,-0.01015496210073532,0.008506901551522417,0.02383066460754419,-0.008900833414009697,0.010157100791582668,-0.03138360709202784,-0.01978441369225973,-0.013512347524856106,-0.00040198918243775403,0.07919862702448507,-0.0027708765609032768,0.024071666061245972
mordred_MATS7Z,8.157137733912394e-09,-1.742119387142575e-06,-4.057052035977071e-05,1.2308573590607818e-05,-0.00019537191973012445,-0.0007531387034990013,6.746783359811076e-05,-0.0066855365335527234,0.02639522687174442,0.0035107124784051606,0.0016329118329161544,0.02918591078025331,-0.041903152758685266,0.001107860945189167,-0.02403048258514171,-0.02182902210995091,0.09459135144818458,0.0029456451909376075,0.029874494311208897
mordred_MATS7pe,2.9696573422763436e-09,7.106051334671455e-07,-3.242390869054213e-05,-2.8965628380435988e-05,-0.00016448145053211955,-0.0018716890693811702,0.003597697894683366,-0.00680364150901213,0.020124009704245625,0.018040079534127302,-0.002484335560058064,0.022430327053970963,-0.045844859896717334,-0.010382360861406108,-0.027733226639165418,-0.015014735057653111,0.07021606716911462,-0.01823432403818657,0.029287455669832204
mordred_MATS1i,1.1833789156762079e-09,-3.5421735873471143e-06,1.9291278923063224e-05,-0.00034713318083275747,-0.00011467997367761062,0.00235317205435022,-0.002776320552070453,0.014488040952693262,-0.02965582545164038,-0.0008110863367937521,-0.026276213969044147,-0.03933261211305433,0.0054041304453717465,0.015997938569731193,0.026410248652432872,0.016280466574448448,0.008473246822612928,0.007981666098420088,0.011393935880336152
mordred_MATS2i,8.089060810669325e-09,2.1392082745972026e-06,-3.539796199529017e-05,0.0004832262115216603,-1.9321096567476234e-05,-0.0011177944566497498,0.00039972983924180385,-0.01280374986441978,0.02546706203320432,-0.0070692131242373,0.007518159518391055,0.054123795794900856,-0.00491707389644601,-0.010607847605817068,-0.0002861076088069664,-0.026553648825513854,-0.05529751280219528,0.00029480999467924944,0.035591735234934536
mordred_GATS1c,1.3653385904730696e-08,3.4763918468464816e-05,-7.0495275890482004e-06,0.00018666431212395913,0.00019856257085827181,-0.0003122281882702517,-0.0011646959882119984,0.0020208838902035825,-0.0037396956857810395,-0.011290339610646053,0.02070300986100468,0.00923826989717086,0.007843419526269362,-0.020008947168759134,-0.040718005010218425,-0.04196100871479096,0.016603569652154912,-0.028814501504002395,0.02214439788719765
mordred_GATS2c,-3.1083950499792777e-09,4.775657697729871e-06,-3.7544225133811365e-05,-2.3971142530321094e-05,-0.00028166706681907966,-0.00270764418247623,0.002897009571223382,-0.003017644093784566,0.0355522173772387,-0.0075387091102529155,0.005628717146738318,0.04407887310870097,-0.01831072224149752,0.013585420479972906,-0.010606256471651842,0.0127646861929697,-0.03976478571025576,0.014723604169492538,-0.01686819490006725
mordred_GATS3c,2.7184441724504723e-09,-1.3728299388188321e-05,2.72389508491837e-06,6.897790114330847e-05,0.00011868852494415516,-0.00103231692058618,-0.0022311130836932805,-0.0014088413749723378,-0.003708650796704351,-0.007605177215604767,0.018483051674826622,0.03056174695259689,-0.00945751028321768,-0.012695813239947448,-0.01651125626286383,-0.005401575874209497,0.049933389547852536,0.05813150484769532,-0.008468693136962364
mordred_GATS4c,-9.069389003613275e-09,6.2681411236617415e-06,1.587570702266824e-05,0.00014109980872940503,0.00012100059076034171,0.0034006354800923673,-0.0035367382049342725,0.010282176505556996,-0.017971610833204785,-0.005375041562574953,0.015731085982342456,-0.011393223816027987,0.02316041905239746,-0.022744508816954306,0.014862282696901359,-0.008069555382236733,0.003559534259381416,-0.02293061271830691,-0.0009383570669907732
mordred_GATS5c,3.825234777813903e-09,4.885002615053657e-06,-1.8640061727731895e-05,0.00011162866346673569,-0.0001362562333058414,-0.00017115221213195425,0.0009604499574496493,-0.00603634250837176,0.03165169453004565,-0.0031089604570700767,0.01778813231990256,0.030496965116409244,0.0033473712847065045,-0.01606853774702213,0.01764948830457464,-0.012806899259334953,-0.022597425827012824,0.0002757164230130094,0.015333513043939298
mordred_GATS6c,-5.110553449308619e-09,4.133087356423672e-06,1.424028756664076e-05,0.000434569904133854,0.0005052977685542563,0.00034282542172113306,0.00034213643028645934,0.007441611979836495,0.023995495273381098,-0.022175714946515303,-0.0030531087115636788,-0.0011362392431971391,-0.023349492510839395,0.037052183440534084,-0.00567053036134725,-0.018983041031435745,-0.037016927096812535,0.009812091133900922,-0.02449493595333055
mordred_GATS7c,-4.517285868789421e-09,3.583532014777768e-06,4.2838961066308315e-05,0.00030382074468835027,0.0005730823679271171,0.0024158945620196596,-0.0031509843615149277,0.0035463001092654045,-0.011373844877403052,-0.026520319660538264,0.00032633507890430906,-0.04534541494162875,0.025422115899518732,0.02105688601816967,0.05844329087354305,-0.005511498495006519,-0.052339662052603285,0.01902826336373663,-0.0004288928866189155
mordred_GATS8c,6.56553366947855e-09,1.6366344957552483e-06,-1.2836482025162067e-06,0.0002713558211849358,0.00010356271793177438,-4.8907129049740035e-05,0.00030444715955743384,-0.004810796263652959,0.02806920696411588,-0.0028869468888567426,-0.01151158256481739,0.0019047388992055635,-0.021809431977469595,0.036542781026751826,0.053220579944344135,0.025457747929121442,0.044028632485466436,0.06075587073272328,0.023106073687801452
mordred_GATS1dv,-7.527953612683468e-09,3.3839143476319865e-06,2.6421574649569662e-05,0.0006617082703044057,0.0006719992864639913,0.0025025361570643915,-0.0017904045317285542,-0.014215209349995261,0.00046171339063267556,-0.00033010863768516283,-0.005525764775178676,0.012515963848752436,-0.007238081171154457,-0.00489783965182917,0.04324668025583526,0.018838291167725604,0.005373773033861482,-0.07587695080083681,-0.004625491430528621
mordred_GATS2dv,-6.95366632887895e-09,4.7137147913521136e-06,-1.6585970637216725e-05,0.00032781470187097074,0.00013677281536930987,-0.001605739860619329,0.0038836949303687395,-0.0007406061602595062,0.025193702886391115,-0.005924136393874159,-0.001934960507437754,0.02960400816352116,-0.014593239854379094,-0.0004682199764756618,0.005701567973372354,0.001799331193112195,-0.007774282723545034,-0.008644158048138296,0.013491499413273059
mordred_GATS3dv,-1.8647024735847226e-08,-1.0559219693430413e-05,1.636350079509943e-05,0.0001531931527453898,0.0007790108635260685,-0.0014763430137171313,-0.001854833477590083,9.252836058888711e-05,-0.018978421218113013,0.0037316850699827724,-0.002638712483499052,-0.005436450116283829,-0.009243262832429948,-0.004037683128015019,-0.07201164321492454,0.003705213281093283,0.036290400540632484,0.0810959164618029,-0.027824541524418833
mordred_GATS4dv,-8.813483387334888e-09,3.4645466012534764e-07,4.952294603158458e-05,0.000272246776570087,0.0008588090343433674,0.0015874308436481482,-0.003908175282951714,-0.0007414043856278416,-0.02479712417695525,0.008452443301335395,-0.009716806179192945,-0.03646355403454308,0.0015242269192885715,-0.015137733323963301,-0.031510198607065096,-0.021677469713502765,0.02181910771136112,-0.01255845570726549,-0.0386429931216329
mordred_GATS5dv,-6.807173528631729e-09,4.721964444721426e-06,4.787329910516818e-06,0.00025903768179559887,0.00045804912492125816,-0.001408002405348417,0.0022486750103074523,5.811527101006785e-05,0.026780314086392767,0.0035108938051560696,-0.004700300732316797,0.020193170608547622,-0.0025806449447400674,-0.034433731884386164,-0.002957662568389356,-0.023328899287666904,-0.003484891731518543,-0.005294779219960886,-0.021570336284595665
mordred_GATS6dv,-1.3271507131957547e-08,5.920261815418602e-07,2.3194540388721254e-05,0.0005919354860349177,0.0006195075926639309,0.0013291985532697288,-0.0017379908186563606,0.0027329635896072547,0.014242035546570686,0.007352723192174952,-0.0003563427653858196,0.03546272950197937,-0.02021114961217205,-0.020626876828987343,0.021185318144260196,-0.0002643454893259312,-0.029697855655496475,0.013737056243049516,-0.015774207119664155
mordred_GATS7dv,-5.2252839092004446e-09,1.0099642970698635e-06,4.56020460629335e-05,0.00027517367376427265,0.000526269725715419,0.002452540963962497,-0.002422420207939233,0.004119856675473203,-0.0035006035445177227,-0.008808158610804135,-0.00843756173451008,-0.028583164204619604,0.017655341389840918,0.011808414029598277,0.06793925383804614,0.011413643883598945,-0.039177912378923166,0.036317909167059376,-0.018311954509124633
mordred_GATS8dv,8.1869258660158e-09,1.4998058702910256e-06,2.3681418911298315e-05,0.0004440149925662104,0.00043602902979862857,0.001312032706696789,0.00024189787117155612,0.0001024880702412959,0.025756608784540967,0.005189647407999294,-0.01524196544606773,-0.014884171910850556,-0.020711225916298728,0.018377104721889203,0.07903869147898832,0.0068008485677074,0.03130929404117607,0.05693868963985732,0.041874919655096626
mordred_GATS1d,2.1835333865495103e-08,-1.7672119690663362e-05,-3.874639463789966e-05,-0.0007280389063803439,-0.00033385409168796665,-0.003976258201600181,-0.006164778424172205,-0.047500778612279186,-0.0384631119975548,-0.03742815630062157,0.016693322028597954,0.04094726922558257,0.0355020192623437,0.0518964311437938,0.01411827896076842,0.049547316413634544,0.03271062082383837,0.0605671138260247,0.05905941397649579
mordred_GATS2d,-7.598230025673607e-09,-9.365145441192651e-06,-6.0740321243573624e-05,1.4369610013894452e-05,-0.0003163932725179189,-0.004400532805695363,0.0013434120222010771,-0.02524094245114716,0.021711044960043297,-0.036420430330160604,0.015518625935067117,0.07724002802389433,-0.00552888523435729,0.009672836825547999,-0.007858325975493984,-0.007346257361123381,-0.004319287619252895,0.03982098753817933,0.00020832177885590878
mordred_GATS3d,-6.7708423585873764e-09,4.6469183775936934e-06,7.156988768238763e-07,0.00030338360886596145,0.0004924875157434933,0.0016111670145638162,-0.0031721863725569454,-0.0005768157142659864,-9.27680001568861e-05,0.021343471667217517,0.0033544919593883377,0.0027138810996099267,-0.03462035980002583,-0.019858921853562087,-0.07246860688829701,-0.001911728790246178,-0.04110347099024339,-0.015470330097068155,-0.07729414407113677
mordred_GATS4d,-1.3839494826502708e-08,3.4186262201102765e-06,4.0279847951279944e-05,0.00010314623638724492,0.0006684687317208667,0.001890026316469641,-0.0005543541231386204,0.018823412568106428,-0.026172037691341476,0.03577663016787658,-0.022763294707797668,-0.04598418299914108,-0.026343072375024187,-0.025160037652474623,-0.0161538304388267,0.0009548655257178522,-0.00703550530463627,0.008630116410828129,-0.06787719974306998
mordred_GATS5d,5.904738409644966e-09,1.5957902413426484e-06,-1.6634127382511021e-06,0.00021352075382322875,-0.00010798332996499406,-0.00039881557316471676,0.0021209452668238663,-0.014704281694478233,0.020948357563663,0.0042528451533364615,-0.008097559138081589,0.04405881164681263,-0.0037382357884656447,-0.05865818058031745,0.01590476789469305,-0.012305740703227753,0.01273749015606702,-0.05563282985747094,0.0333305014071236
mordred_GATS6d,3.416343275236825e-09,5.612226907694854e-06,1.7175343497178205e-05,0.0003248355818789512,-0.00016261415961517353,0.0006317550535332795,0.0004150906709536508,-0.0019930322976261083,0.037052051559100234,-0.0005940623961032278,-0.00296734592964246,0.045322180035258126,0.008235134566843685,-0.03564136275993346,-0.010441800058324771,0.0014315631245155566,-0.029758290354070172,-0.00981211205303341,-0.012438681091459361
mordred_GATS7d,2.6518645022564873e-09,8.287655585684133e-07,3.304743863553815e-05,9.208982854343237e-05,0.0003410473966882435,0.0012276379510445055,-0.0010187520763769845,-3.507721222789749e-05,0.014766007739414763,0.008645496606015842,-0.00023326556199666397,-0.015747526378137894,-0.0039378896122543375,0.016096350856137476,0.04934037973559305,0.0021263585164166196,0.011785372281036013,0.04771305101434381,0.016850529760998007
mordred_GATS8d,9.96248558999628e-09,1.3505026035461474e-06,1.0909738999189782e-05,8.960141063586773e-05,0.0002643376879453746,-0.000600519367242522,0.004810497622373571,0.0027023508896277235,0.023960852316266733,-0.010394541791975772,-0.014981717859024543,-0.0273311401928992,0.009908343641540114,0.0010492111474553663,0.07338196741141965,-0.01717308889677458,0.06094360308849478,0.03594416319282003,0.09167504789380196
mordred_GATS1s,-5.981331581700708e-09,4.782744574719146e-06,2.174483027722156e-05,0.0006805068942235537,0.0009673744107240251,0.0004816541698124526,-0.000891918547294723,-0.005653104144844214,0.0053981341669539756,0.035665066931632426,-0.008246263810146664,0.036548187634985206,-0.03276441659531113,-0.013463456696204272,0.026670228343687163,0.02237416718479994,0.011315326280615167,-0.045465425977149476,-0.014360917596237746
mordred_GATS2s,-1.9563312654562807e-08,1.123346739809626e-06,1.7855307062835e-05,0.0002167569284525126,0.0007460867438767277,-0.002058965805139446,0.002945766186364082,-0.007487914661836001,0.007372191796668421,0.05865556665203342,-0.021543745200165196,0.02162490455588338,-0.027553606697963508,-0.02507892915785324,0.026568001919919176,0.026847114749983882,0.0021342862957118712,-0.03548003396200674,-0.0027278186234595153
mordred_GATS3s,-1.795106150016738e-08,-2.1531264560993638e-05,-2.6434356834709045e-06,-0.00012839123995143028,0.0004166702581873514,-0.0021886925137110935,-0.0021209007575024854,-0.02670702274460747,-0.010100509208728943,0.004825714384004286,0.01968883291190255,0.020663140774416906,-0.0019142380685236353,-0.01967735120885071,-0.05038045028889679,-0.0006102249959909476,0.04698237995485336,0.10382050474535269,0.01845232380406071
mordred_GATS4s,-2.483305959129354e-09,-1.7368992822392643e-06,5.354372368854371e-05,0.0004222630294223398,0.0010034300036822672,0.004296505676302689,-0.009907432091418589,-0.029660827883261284,-0.014485908884867494,-0.013702331768144765,0.03367106942094382,-0.020874155153287197,0.03331730682946728,-0.08630959823477816,0.0031325044654667393,-0.03813103988170401,-0.0037929027009515116,-0.059427908112164245,0.012255621581032574
mordred_GATS5s,-8.56324339027454e-09,8.279985080287269e-06,5.860255469650084e-05,0.00041273825425776556,0.001184130459265767,0.0015839860998349057,-0.0010269842322149516,0.0023489206605027783,0.06077649595461958,0.0025862162411177223,0.013351806989114368,0.0015424931575622788,0.08757570047108616,-0.18244900417382365,0.26426351245213453,-0.009901306896046399,-0.19915824230544257,0.03577274753057006,-0.013837685892132877
mordred_GATS6s,-5.4599656772491454e-09,-6.774969918078573e-07,1.194436480831152e-05,0.0005081103056731402,0.0005428147993240566,0.002635731291124788,2.2054433677294027e-05,-0.0010930038578107698,0.009475750522538627,0.010312671213698311,0.015423955158758289,0.01303752579861406,-0.02829477446314735,-0.0183797834374791,0.12304125444907947,0.01326897604223297,-0.05365766038313648,-0.020511945976026198,0.0839006947233308
mordred_GATS7s,-7.976177963241396e-09,8.312153959667778e-06,1.2362069717271964e-05,0.0005107014460259299,0.0006093590169206485,0.00010948457970392485,0.0018889110656225587,0.01813627689096389,0.012997076734650231,-0.02047696622958241,-0.0051260840596563965,-0.011997737423296533,-0.009666350676652218,0.03841763533030917,0.029854031569573256,0.008202858972818793,-0.07058131511453442,0.0043999984553129345,-0.025407571343953578
mordred_GATS8s,8.223445949806288e-09,1.9988524632201973e-06,6.694302697421413e-06,0.000554600062671503,8.985352282785708e-05,0.0007516054994999495,-0.000736111560149403,0.016509069996713633,0.01276696845080193,-0.0037121336105861106,-0.0016326509487161593,0.00541701448682586,-0.04062615469641754,0.07193949244484377,0.017738918062215978,0.06020416435627767,-0.0035099056443376,0.05457359363027911,-0.06127447717054958
mordred_GATS1Z,-6.812845037368026e-09,2.616137587605774e-06,-6.53404455774128e-06,0.0005539425424467432,0.0004633911541242461,-0.0005925590357282715,0.004611169212185791,-0.023995632761533325,0.021213563302666372,-0.012525747087409576,0.008110011122442936,0.022512123941807637,-0.0026964028317340016,-0.006572978315639363,0.05310403271036623,-0.016235193355556857,0.05387110700356039,-0.037388850360407476,-0.0681408004237341
mordred_GATS2Z,-9.0870473655273e-09,-4.36724457373232e-06,6.036432900451963e-05,0.0006559253984903925,0.0008639562763197091,0.005514754526049982,-0.009135479136886912,0.017128314644044722,0.0007744836865293498,0.002383641640887153,-0.022514876394154476,-0.023733499616342867,-0.01649469516066158,0.05453018698851156,0.00529093388187257,0.020943026265911206,0.07807876789625973,-0.005218840538749878,-0.0627697928873477
mordred_GATS3Z,-8.100193396548169e-09,-8.435964994677043e-06,1.569180741185383e-06,0.00035705544446318105,0.0004445775648748953,-5.656842710917703e-05,-0.006911584403846712,-0.0355196752890601,0.008436749367915644,-0.03017938182615449,0.030028347445065696,0.044377335709265546,0.009460307331240652,-0.014024180922456915,0.021155958967089158,-0.05434623214128458,0.0377676384264092,-0.008296094111540914,-0.015836275137432736
mordred_GATS4Z,-8.38473124299463e-09,9.161271670042334e-07,5.546887466700962e-06,3.7529566491637324e-05,0.00033027906289433037,-0.0005841920049353724,0.005146258330985704,-0.013714467766215205,-0.031110395847460542,0.005161908577658272,0.016014522150684274,-0.04057095028505398,0.013316866335306342,-0.04663831929652606,0.05006410515352378,-0.021173435374022827,-0.028002760294436886,-0.06525736891915021,0.037094561549890534
mordred_GATS5Z,-1.0063780362733357e-08,-1.9465487198654544e-06,3.3004873991289074e-05,0.000264484617333811,0.0006655311416054412,0.0013143709120124701,0.000567619177459453,-0.002046376292085544,0.0046192202284126085,-0.0013834698519645829,0.014083113154969313,-0.013290661341920244,0.008997201145131679,-0.06754628143375783,0.15080047328990123,-0.03503567206715049,-0.1026532652176204,-0.01164563132495876,0.10426964793321437
mordred_GATS6Z,-3.579014587184586e-09,-1.9389354695950605e-06,-2.2178885710300682e-05,0.00016193669550087803,-4.323807610800397e-05,0.0004053468480176877,0.0011751269050556713,-0.010189754519517197,0.016315124579297204,0.008026183038276387,0.018810027580664232,0.038895027770977454,-0.01721044278702302,-0.04534918308123183,0.0726540508552012,0.01021967758860961,-0.029878618969445294,-0.015281271157358948,0.07615288623500623
mordred_GATS7Z,-1.001720370515451e-08,4.947809292963464e-06,2.2217076900560285e-05,-5.728597283262752e-05,0.00010891245585625443,-0.0009592555174101952,0.004439633095619511,0.016011699532744967,-0.01611804960114553,-0.006488311635980533,-0.016551622179937674,-0.028067274858514343,0.03081472033408675,0.01126001388067178,-0.00208601204323925,0.04485959795605175,-0.10260318521648756,0.027914908588624984,-0.0359658942321814
mordred_GATS8Z,3.6193248619649746e-09,5.420052349273542e-06,-2.8950151024369848e-05,-7.73544653130231e-05,-0.00034773393444898447,-0.002742094326789351,0.0069133584092604256,-0.0023030978006810445,0.03325142507429748,0.007329109602706529,-0.010507659432131852,0.012151177160110082,-0.0032155089832622626,0.029980890084119055,0.025438746687245085,0.02114198136319537,0.045448609405909335,0.04164435396945443,-0.022395205437404808
mordred_GATS1v,5.3651173980318815e-09,1.6587740108670664e-06,-3.580515334557662e-05,1.6592703403427094e-05,5.979203244297908e-05,-0.0028277274471620235,0.004253077356068055,-0.017967952165905195,0.03855225037545921,-0.01189267376606845,0.014833259801619307,0.05159772477775989,-0.0010391705539165835,-0.015026608349967531,-1.0364191712826477e-05,-0.022791577068491647,0.0024526451920910634,-0.0007058313245504935,-0.010022420791163025
mordred_GATS7v,-5.851618050583834e-09,-5.9574519826926454e-08,3.735576531041166e-05,5.0351789286576804e-05,0.00016671582996632308,0.0012439363092866921,-0.0030203092997201177,-0.0006347179230562329,-0.010009907153869168,0.019629772247831082,0.016724731883015254,0.00700935902806155,0.006539619135211201,-0.01198342535259762,0.009328156351518534,0.008036609579189872,-0.06628986090982548,-0.025128411904909265,-0.008760871958617973
mordred_GATS1se,-6.201427107704221e-09,6.309612269502981e-06,6.605565403359327e-06,0.0004412450590809589,0.0002604826422967111,-0.0008408432419410945,0.003349726764413455,0.01238069746660494,0.011618059484501274,0.014581606179014722,-0.004582702235251302,0.006296986561726125,-0.012099041275606418,0.002968737330680842,0.010748882928632417,-0.003944744568346243,0.006816852528072173,-0.014106638384725787,-0.00710084281142609
mordred_GATS2se,-1.0196157655408675e-08,3.8428523110131896e-06,-5.794190607054838e-06,0.0005006334049429631,0.00017890722250587756,-0.0015270415382291052,0.003243752423909406,0.0035656072886432228,0.028905273701617946,0.009296179703078429,-0.0018247814737154938,0.025586245175347817,-0.026961628225029923,0.010471308600995662,0.016850447086253082,0.005871173469881499,0.0005552246056973641,0.00121411289828785,-0.0029975449521443937
mordred_GATS3se,-1.4809290700820413e-08,-1.044767265567799e-05,1.3580429184740685e-05,0.0002995387644454793,0.0003483378804149882,-0.0007470418731971303,-0.0026622119972573993,-0.008602448645979055,-0.0113342661502818,-0.007815210297940314,0.026189454446705153,0.017370463549518985,0.00658461029578057,-0.020810284590617036,-0.02324436341510314,-0.008604476248185798,0.07584922580360376,0.08210747155949685,-0.02722013439067358
mordred_GATS4se,-1.0131276762727017e-08,6.427885569377236e-07,4.5383029235092194e-05,0.0004446530110723269,0.000628144830950072,0.002706554668409009,-0.007993119619033578,-0.017911948748888577,-0.025398462936294535,-0.014317726140486367,0.02635183487197299,-0.01834340257712999,0.026099272111485848,-0.05761597214150685,-0.014360245585996783,-0.05245080598556624,0.01990823079773877,-0.07111144248040768,-0.031235969514123548
mordred_GATS5se,-4.782211466866338e-09,3.73586531789289e-06,-4.929832859063026e-06,0.0003069144935162554,0.0001619520673350893,-0.0014476422885196605,0.0017681821128174304,-0.003486248936136924,0.037780666650847866,0.005196038183379985,0.011312254319800808,0.03025794801252222,0.002226542834933924,-0.04973246038398858,0.02893842929132823,-0.015821128268337654,-0.053506509102861484,0.00895887566068011,-0.025705561158609898
mordred_GATS6se,-1.0245093891920722e-08,2.4249205976647162e-06,1.6675306751119086e-05,0.00064709155526097,0.0005133174156582422,0.0009083860947103776,0.0005436472211390829,0.0032654280134634646,0.011397264782617822,-0.0016340668749610808,-0.0014833820417243316,0.00985368622688277,-0.0367276638503579,0.006754685342056121,0.02999582181998986,-0.0011915425936696567,-0.02624694259744014,0.004380865442033099,-0.006546873452509224
mordred_GATS7se,-6.760629450874469e-09,2.78430418530393e-06,2.7590107253320583e-05,0.0004153179231911752,0.00045462374959001,0.001322061144466697,-0.00045034107911644196,0.011258715364807274,-0.00026292643515463625,-0.02181830644458004,-0.007556463374756528,-0.027157843436388215,0.008046125134455696,0.033655542799825064,0.03286416441128778,0.013142538311312856,-0.056136080267091576,0.025112271233525683,-0.03564843677290544
mordred_GATS8se,8.546408572339843e-09,1.768637182273537e-06,6.768272561326278e-06,0.0005333102503354226,0.00020835806934507137,0.0010764565553418874,0.0009226785979003687,0.007379143951216172,0.021021038078658218,0.004280076619082062,-0.004402187956676204,-0.000753368347304545,-0.03176183879186712,0.04407459606710043,0.04465659279126318,0.03572440245799929,0.016198063509858918,0.04333176666379406,-0.006332320680071329
mordred_GATS1p,7.949992734193623e-09,8.72632958740798e-07,-3.0436249369066945e-05,3.963289811792509e-05,2.5529964294808312e-05,-0.00245057291318773,0.003486372213281748,-0.04422789904325885,0.027372109799493248,-0.010324134852878327,0.028745080543768304,0.03487357148746747,0.007250928635428591,-0.024071940682942203,-0.003940567890527167,-0.004252879875336868,0.0073205499147826385,-0.02474200393802834,-0.036507747746206874
mordred_GATS3p,2.5701080969574913e-09,-1.0262127631528933e-07,-2.088426917688525e-05,0.0002083446155155285,-7.867402563258888e-05,0.000525355030633597,-0.004131680219640826,-0.023164853234689677,0.027836525598119142,-0.01621019901132536,0.020781296181875637,0.04160568639250934,-0.007156792852002253,-0.011776284017403634,0.03163572578420349,-0.04512650778799523,-0.01908805093060675,-0.012527598632764463,0.005208170054093558
mordred_GATS4p,-5.792834662793291e-09,1.369158220034761e-06,-3.735907185157509e-05,-0.0003235620698133424,-1.5678120057489268e-05,-0.001953948496453673,0.00668110291635944,0.003965272970224197,0.0022240812566310716,0.022942350803661752,0.011187199344712464,-0.001356946185654391,-0.0020109326061201666,-0.02669733778597065,-0.00042148135045309913,0.019495697509601107,-0.09318201840721091,0.006668676371824418,0.02297758574532955
mordred_GATS5p,1.5528986947322383e-10,-3.442672032356434e-06,6.352443969351263e-05,0.00013642678969174877,0.000782298256890409,0.002827991524289732,-0.0014919562769392135,-0.0007949578495130232,-0.03140616225481246,0.0016139711871273818,-0.006611038278954315,-0.05288816669628725,0.014261227216097305,-0.022635380259442294,0.15217591824059376,-0.012643983514258463,-0.07523305015113176,-0.01820516945375588,0.09929886996245471
mordred_GATS7p,-5.604124048131535e-10,-9.886310964276766e-08,3.348186559619121e-05,3.2821981969394785e-05,5.605305091942815e-05,0.001021312377849052,-0.0018533347987834397,0.002310691284687723,0.00332002005112265,0.03450450640956288,0.024485572048866217,0.01123163468254503,-0.016474153072335695,-0.0016264732947991359,0.012810689332421585,0.03150671519384053,-0.06979087175259271,0.0010118476447552387,0.021049381000576364
mordred_GATS8p,1.1051767222759546e-08,6.47024070443213e-06,-5.78838032751253e-06,-0.00026195086846089976,-0.00016043687652731093,-0.0033840161690859346,0.008376653104501459,0.009099555791573618,0.011036779486255888,-0.016068723767441638,-0.01384997591667687,-0.014049860670993777,0.036262891588775284,0.03874332471470247,-0.023718184337815237,-0.0007208364757565627,0.03884016298724449,0.007833076778362006,0.022331663925620342
mordred_GATS1i,-4.628697835751586e-09,3.099897348534259e-06,2.9019117282376866e-06,0.0005881347309352821,0.00047987311818229513,-0.001991884626207154,0.0026164960760036177,-0.014583518070646433,0.024402060803357314,0.0005732298389464272,0.01857502501056248,0.030844624108340456,0.0005189783965875435,-0.015969684546119755,-0.01494521264521812,-0.015933272671731225,-0.003194222418660212,-0.0027012062472415777,-0.0121311898425784
