,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
rdkit_VSA_EState8,-0.04949221540599137,0.0905398955575842,0.002148678861762031,0.007253383422483448,-0.037912128912809845,-0.004776287742343199,-0.003754419392890136,0.004276876172357258,-0.022788086762010086,-0.028109826332154305,-0.01465012728273049,-0.00863234409979877,-0.05887543417921475,0.008583717637886535,0.025542682144183072,-0.026002741400492867,0.0031435849975501207,0.02885704356594526,0.05149382590768011,0.025472229254225678,0.022824812419338494,-0.02699776460634171,-0.009178137452281208,0.010774757279650994,-0.014792136922975468,-0.04416378864367794,-0.018452078724735928,-0.0003957300625789805,-0.0006088738734923353,0.030377124623916046,-0.03078042142939082,-0.017353887072638893,0.030859374379343607,0.034903133409351535,0.036831812279278044,-0.016407020191238936,-0.028215607981366717,-0.020558557543911726,0.004366484169712332,0.009348417601320876,0.004478851765243192,0.02183887560405513,-0.03718812478839727,-0.0019539094057549693,-0.00938401200182973,-0.010458894904574691,-0.021546605594336143,0.005704269265491593,-0.001614877782054322,-0.01710410721701654,-0.00025947962480779574
rdkit_VSA_EState9,-0.035219188893091405,-0.011165577657955589,-0.010258695256721219,-0.09365207171197021,-0.020005158993433348,-0.03765856375368411,-0.04542719043334309,-0.06333363162062289,-0.07254482416699987,-0.07713174956045933,2.2429467884688687e-05,-0.01872716816149956,0.08703397042910055,-0.03426451155492483,-0.004960270714054429,0.006947515716360374,0.06202273701415552,-0.06019566909558633,-0.1377825016132921,-0.004541400546859358,0.020104714281713825,-0.030970009151527308,0.09196877383500415,-0.0010476458472839856,0.04069303334701555,0.03342292799519154,0.03265712005371076,-0.009740247322983158,0.005341533256377633,0.000797778647438638,0.007959059642741411,0.055528679943640684,-0.07615898245368288,-0.08795415185478953,0.001829801347606961,-0.008736024901866086,0.026595885333101487,0.0100118009500847,0.013374028084048362,-0.022265677744316866,-0.03213642249055283,0.01412379522028473,0.05383688237362409,-0.025777563028356317,0.00792566692768731,-0.007641482292512993,-0.02755456342598273,0.011835986986618977,0.0015854797981071861,-0.02568184011536187,-0.010582382649667987
rdkit_FractionCSP3,0.02949415402867637,-0.06458094313054345,-0.09210616023801182,0.008399936518565966,0.02839733245767719,-0.013746269167180485,-0.01489121080349212,0.0024709465712301404,-0.011147267488458621,-0.006795236730861629,0.019714058259358902,-0.013388499825261307,-0.02802385433672405,0.01510320785270256,0.0062422387127104234,0.020894623731762263,-0.03719731700437748,-0.02011064324350085,0.004879931858912806,0.012834920607172137,-0.03408270592208924,-0.003920090298873932,-0.0012756228145081577,-0.0337652477490961,0.0056767903830866355,0.022737180972973236,0.01543776612099793,-0.013532285744387843,-0.014822263689404048,0.008839325774138743,0.00493513649789436,0.01703072956887953,-0.01733567614858468,0.006300803806958557,-0.01697543107990382,0.01944294798050429,0.004311553883538652,-0.01725331621963235,-0.018975988549968705,0.008574585296326553,0.00543204073029228,-0.0036133491017372884,0.005591250555360894,0.014743852794887895,-0.018407008756490133,0.003801853443109246,-0.03202087737599159,-3.4553923591522198e-06,0.0063442151595762,0.018464765254388206,0.007329669563471855
rdkit_NHOHCount,-0.02050669231000974,0.035132842614937314,0.012796948782138471,-0.06636964239464123,-0.02165413950585071,0.09464615220476937,-0.01984812869619361,0.08544358390472995,0.014236870470571398,0.039325796165927206,0.006931055117390156,-0.0067045118019205974,0.04145524662570278,0.07275503068920844,-0.07463349354854054,0.08258265009759606,-0.09810605902420101,-0.04746016656849131,-0.07334699668919518,0.018272826225621153,-0.054798380403449955,-0.0689804277596449,0.010979576353898261,-0.08488087715093463,-0.01937102786830799,-0.04428672221940538,0.010859348826353981,-0.04182138893162364,-0.04970137497467953,0.04529788036685964,-0.04386710885750973,0.030440369775025223,0.09615699050386667,-0.15825497234205183,-0.014672860215396351,-0.0037525248178630877,-0.06817462889459647,-0.10833233395239758,-0.023224364660081747,0.005049569528680997,0.03934111055679564,0.011383533464312728,0.016696116447877475,0.030903820209974973,0.017214270395826764,-0.03440849226060131,0.05990977457277567,-0.007123556457189315,-0.015283706914702511,0.06911662024370233,0.005526714579862263
rdkit_NOCount,0.06899736256695124,-0.02337780524464585,0.0071150868022946175,0.047994268660449146,0.0779856899031836,0.04885534093890382,0.032897082405561565,0.07549985574661411,0.024415354641352752,0.03784346880360099,0.05417600331230751,-0.013915452875812558,0.009464972537798926,0.04782248030282327,-0.02805638585418425,-0.0013117011062965822,0.05756076317139095,-0.004857367554712105,-0.005074823382140171,0.05409441297536626,-0.016056558495529175,0.007929713219518473,0.0020299043919935413,-0.021148957668603068,0.042205373454090096,-0.03485597694113662,0.005021478866085829,-0.03264691499856459,0.0011158389709646935,-0.026169590168668353,0.0126541528203158,0.010594431817229136,-5.737010054132373e-05,0.015110978274062638,-0.015075924479676765,0.013377969221439018,0.0014276418054238367,-0.0012044064406948522,0.017350027901865853,-0.028747764640709945,0.009030934171273554,0.007741218634859356,-0.011963097687714872,0.010137204089928088,-0.012577391089832933,0.00787554695849123,-0.0057284033007037475,-0.005256408280706697,0.002390740733045328,0.00013526241381837687,0.002782178180092503
rdkit_NumAliphaticCarbocycles,0.02075091732237658,0.014516101806996062,-0.03652071693412137,-0.006928195133823644,-0.024148667634697828,0.014307979489946512,-0.05850472972724367,-0.08493602497184968,-0.11685733656244666,-0.0029619898719568196,0.05464689669684994,-0.050149462715434426,-0.03653186195944019,0.026703937686519345,0.0340463898062572,-0.07984844873946342,-0.06902577117028635,-0.025954667114973604,0.08350313933356704,0.05379024518134754,0.14834073477522713,-0.07703223162856132,-0.1645599438029723,-0.0824891142302308,0.06630911220270123,-0.04938262174665833,-0.018103188887288246,-0.024788604659548522,-0.02525021905245618,-0.0019771091799591542,-0.14116054608132617,0.07403886095529147,0.03118501337396264,-0.020514776344183364,-0.05221672541828407,0.021344936813694346,-0.049955849183311835,0.054075289891691726,-0.11796569269794463,-0.01955652889077701,0.006179998879687432,-0.011083964199206015,-0.015550103503721737,-0.04635632568480508,-0.05243564601907425,-0.06604264175073013,0.044739100352487494,-0.005933020418537717,-0.0022379818681461773,0.05234583129671444,0.013515776060377366
rdkit_NumAliphaticHeterocycles,-0.03230376145988373,-0.0030503864718815243,-0.10467202799494178,-0.00802334294444729,0.04723849081226214,-0.016732224087111742,0.05071723339209781,0.015958339835260103,0.05117868957903656,0.019087287435571493,0.009608087080779539,-0.006607467017162885,-0.026829940613076007,-0.016394820921025448,-0.016444995228259374,0.04005770473260447,0.03019325557319752,0.004496228462416652,-0.013618401783592946,-0.029650947877848922,-0.06321338994740344,0.04137545386028278,0.059649585030972334,0.02707837254209493,-0.009905968651821164,0.02593174453684596,-0.009507015590150599,0.013005281953532214,0.02241507557530223,-0.02609634542334511,0.04126664755493008,-0.020663873458635785,-0.020717349173520777,-7.997714373652664e-05,0.033882276474497985,-0.01312434133228779,0.013073172485438734,-0.0026406069125335377,0.05232009073574352,0.02037857895135939,-0.01771734812233305,-0.0003619059347839514,-0.007064359919821832,0.006240061804987091,0.021439126569837628,0.017016656606857257,-0.017475279198192008,0.047709398267356325,-0.002503497082852984,-0.027840940636139455,-0.010745535380969328
rdkit_NumHAcceptors,0.055890830009022334,-0.027461772966930757,-0.007507308352773117,0.08654742797195275,0.006894873162718682,0.025374806392760237,0.03713791706510534,0.09678413105928307,0.0060584886116900735,0.03659649011385943,0.045159813930297735,-0.021243989827678736,0.03664430221956719,0.03161234636355128,-0.01765954674204812,0.044489782810652835,0.04080350331996512,-0.00794644648118422,0.008416746790844616,0.054944848923400166,-0.09608515739955995,-0.023065516170919977,-0.00947043521862149,-0.08413922870208271,0.011672765061752542,-0.09690160878898676,0.015703035954148438,0.01777497807975895,0.008342108671658468,-0.07657568217010735,0.06127366300517806,0.02483517305951628,0.04419445355376656,0.061303411584221125,0.0021353811623173406,-0.0007021699926782945,0.001651528906110647,0.02082222656603607,0.0316896202208917,-0.008932981303311108,0.021733649069300524,-0.0075943080291975,0.0014070599864325788,0.039470410650052606,-0.002726964724772595,0.03177762892845178,0.0037939286649774358,0.00905052244270492,0.00726106601568756,-0.007644343599710146,-0.01540762482006564
rdkit_NumHeteroatoms,0.09450660268060226,0.029651970225853377,-0.007897089947877533,0.03364018892349189,0.025561558041020054,0.002520661712581992,0.040517706877393624,0.02190818591910073,-0.020114449157397983,-0.005496751770907785,0.021701288712605425,0.021718012010195742,-0.01551531899071174,0.018609308917248428,-0.007345062483310578,0.020212381867953474,0.011376911773002861,-0.02387189755104882,-0.010971786261389099,0.014777627566522396,-0.04243213523565647,0.009240568595829984,-0.0030272225365253302,-0.00874399463453999,0.019888176436808274,-0.002316059130627478,0.011327610843514545,-0.02308944412740042,-0.0038493108981666776,-0.015620207321892983,5.530365716901684e-05,0.018120828016604258,0.00601939086496405,0.01690670016299826,-0.011800085297861107,0.028126248705658313,0.011047675653166566,-0.021074049976361878,-0.013000291165896814,-0.011698919887073961,0.020654872060796775,0.02246357642465955,-0.003971815147579406,-0.004593214011994937,-0.005117352239281675,0.012708516565439266,0.004642401100061191,-0.0001307355741217933,0.013568719597669796,-0.01285573097615709,-0.009467269862895462
rdkit_NumRotatableBonds,0.05804908370818968,-0.06448116194965343,0.04506600445244084,0.025422764317385813,-0.01483723107524881,0.03759838809127196,-0.0695145276735699,0.02652882298278968,-0.04560165408090029,-0.030009994297366543,-0.010646488808947916,0.025905540876603943,0.01945222566051275,0.04459569473997369,-0.0090232153811394,0.008672423351913119,-0.025429422158250618,-0.018008350100883835,0.020554374891462935,0.03128608751731289,-0.010134356114923434,-0.02155233560852627,0.01970301626861732,-0.007032254273158144,-0.03675400102491443,-0.040244226787436665,0.018220040018519516,-0.003777687057806781,-0.012800020738451592,0.046949835722603125,0.0031182844942721946,0.018375803653136038,0.0024482202746292695,0.014762263596461359,-0.0352519456070817,0.017612852283550348,0.012631250720325208,-0.019924931541142783,-0.030897695410089344,-3.49679541252126e-05,0.03251655512858878,-0.00849683596043353,-0.00679317561074594,-0.0019005975955493069,0.007322245655443643,-0.00658693007533279,0.0031262640074165016,-0.03589130592599674,0.013395537025418576,0.021243282696152704,0.0007990605661225116
rdkit_NumSaturatedHeterocycles,-0.019585409501815573,0.018621745688486912,-0.08095460173302745,-0.0015576331680744312,0.02435791034015999,-0.06445508028628576,0.08307894770029241,-0.018952589741832976,0.04750150873473458,0.09210412872436834,0.004450782989655501,-0.013151307428672805,0.017454188402306166,0.01762261965346996,0.00020059874306362882,0.024059165700501706,0.09766832803218994,-0.091537198421134,0.021879472053551376,-0.020118780740187296,-0.05618645476500759,0.03681901164659466,0.04391424725722235,-0.009184085442051243,0.020946307633953096,0.025353331101169458,-0.03199837326023913,0.040630484433761306,0.03670456405230172,-0.039154819353034595,0.058745170781006696,-0.03603987684599251,-0.06834382533412992,-0.0015585129008327612,0.07850837794650073,0.04375079737089697,0.051209594828858424,-0.0179648765752779,0.06138841442665387,0.013238257859589408,-0.038380043835664374,0.019293571836328342,-0.0008450397465143028,0.00734150170119338,-0.007325138299418002,0.016228907355697132,0.0038880473505076975,0.034812864377374506,-0.026366437993349073,-0.014549466093013348,-0.005611262311372274
rdkit_NumSaturatedRings,-0.00712500579950801,0.02477610379781258,-0.09373474620432327,-0.005076017734089237,0.009733139246820417,-0.051824651567381766,0.045739858874679004,-0.06209748152243477,-0.017690853074917533,0.08324607371023418,0.032823521113433216,-0.03847024812055241,-0.003132645768142524,0.03026280527496312,0.018081436921194745,-0.019820930748424646,0.05364227983926826,-0.09792434090841283,0.06403914381337153,0.009751273041896684,0.026243843616602945,-0.006592187840720672,-0.04606898601488643,-0.051817086285438144,0.05414178199417779,-0.002614763462007824,-0.03897794982991287,0.024379404255752017,0.02052203918414492,-0.03709031241130804,-0.0201136362300078,0.0057360731974808845,-0.04653359796886479,-0.012218715812858832,0.04483693314492542,0.051502812344943534,0.020890561766316193,0.011884273843202923,-0.0054873733577725705,0.0019088299200849188,-0.032089108193472785,0.011937808253607745,-0.00895208200274052,-0.01760800611730929,-0.03430766679240111,-0.01977336143162408,0.027097286047659038,0.028934523910560964,-0.02545279136138606,0.014119843049258823,0.0019382093636147856
rdkit_MolLogP,0.014560950056565887,-0.023299829705101825,-0.06546826405470652,-0.041965691858725264,-0.06202427491141703,-0.05939051350734011,-0.043219274577997506,-0.03538978426847224,-0.09295172434389852,-0.08643933608178206,-0.043174713405358014,0.0329568110484411,0.03261768255058477,-0.044191083650469136,0.03379033131608951,-0.05582855256013687,-0.06319225266937539,0.004005559162152862,0.05852085808264676,-0.0364978730095757,0.043391870130450545,0.078034689305312,-0.022228843008802575,-0.0044031141057147396,0.010430328524853415,-0.03878106490300654,-0.014380956138671448,0.034665640309829354,-0.010677052489093487,0.017379936176345395,0.001328784455800566,-0.06088898379960415,-0.003722151202827924,0.01739631805837048,0.026863119044408364,-0.0017561335757552983,0.01624643544200069,0.039537322211858836,0.031468621334368736,0.04893499398438395,0.015635412376675994,-0.019865900622366164,0.002938908761432788,-0.02247047008525529,-0.015695953281545747,-0.016650856205320523,0.009357839974540013,0.022049848056316462,-0.008614406345378411,0.018354827410335353,0.012644227815089736
rdkit_fr_NH0,0.04112676136839866,-0.08724340751952508,-0.0094271032991482,0.0067246863221193005,0.04260267085112484,0.015383100760492933,0.056831958122776895,-0.046075865678093464,0.007899942467361218,0.005552105521815476,0.010517965820711536,0.016961006433500615,0.011576900293259917,-0.03652323528374913,-0.050199793559492056,0.026812564246752317,0.05083958340246994,0.023136124868893663,-0.02970515408058009,0.03953796379548922,0.04983281169394673,-0.008173699890152165,-0.0065014220559089725,-0.01305877918726766,0.04568577443692672,-0.032712971897828555,-0.01018039476311426,-0.06840204585046104,0.03003913006077874,-0.054549165795597584,0.0009809241509888499,0.03065163032335161,-0.018858612119760972,-0.005758784060365756,-0.013939851967182053,0.02895667665058162,0.010282243245387224,-0.026840002610941185,-0.048996697269363704,-0.030749039069258185,-0.006331052953447122,-0.004063970078433131,-0.011989783231472866,-0.009007854335918405,0.011054209328771004,0.012331875479027157,0.0004120921492811681,-0.0020915954125830965,0.008172278860313024,0.01057789561590397,0.0038993170412798947
rdkit_fr_N_O,0.026323768503091025,0.008840076853327527,0.03769909775246939,-0.04869100695533964,0.12232730449028396,-0.08076379155957901,-0.028904257924823464,-0.002263518594224055,-0.005549006127487875,-0.03864826305702235,0.02804905320695016,0.027153849901960934,0.012137821022999231,0.004350194583019983,-0.07893134167089219,-0.01102166000067821,-0.04127439113142477,0.013361678581788342,0.013368325271657553,-0.009589593631178204,0.026460376784241315,0.12038009980570344,0.01366354095555966,-0.056584019580951966,0.07669331743267417,-0.042092898509084604,-0.07939205469240745,0.0493884987844034,-0.016256919738975785,0.048584523736744996,-0.00635675894300714,-0.030592057112497552,0.03586754869753412,-0.03843112446722668,-0.02796583968276636,-0.01981872664699726,-0.018087651363702155,-0.00248797176267472,0.05708831418549412,-0.01959235900900221,-0.01834118880275078,-0.036501510903657025,0.04721754412286988,-0.015311570599364967,0.002949575651490282,0.022063097889471812,-0.016862425600499664,0.017020352115669896,-0.011069338928448079,-0.027503170484887842,-0.004624622368015408
rdkit_fr_Ndealkylation1,0.048886906130222355,-0.0780966176649399,0.037407466953421294,-0.037920261425119804,0.0032881060840894267,0.030728411297334595,0.03343903612025505,0.004736917067812221,-0.033606634222543834,0.0058082953320822755,0.05032697491912934,-0.03034960487158596,-0.007262873538878167,-0.03208726731177513,-0.035804652484379085,0.008128230087769917,-0.023719832117359226,0.03784885417452016,-0.03494813043220054,-0.030165744872299772,0.013858095112130153,-0.015389125299974056,0.004272252581849655,-0.0016399238478624293,0.00829248451323857,0.007323602475550852,0.011687753051512857,0.039070511858749164,-0.03186757359495322,-0.05858743538786355,-0.05149735714899679,0.04816307998189477,-0.05245062986726214,-0.0069926734019074704,-0.03281317235502082,-0.1196917450209149,0.014128937654781614,0.04605607071206922,-0.04733666722598704,0.0012167080499718896,0.00323282033943737,-0.04447229186874268,0.043333809505772335,-0.014603719816007539,0.015739593127897106,0.01523374110777725,0.006149876129997864,0.012708454153270501,-0.0005942880991153686,0.04245176343151761,0.01926822987164436
rdkit_fr_alkyl_halide,0.06459408834399964,0.02268517641417748,-0.04566773499230317,-0.04316691703156264,-0.0763245751617306,-0.028060726609291216,0.041160461497855065,-0.047588346134114314,-0.040504292622342224,-0.017658756163076775,-0.02573933061794997,0.02445927290183347,0.008626776681911542,0.04953116603816808,-0.020415231020121674,-0.058114743312217,-0.043383927606108645,0.03948488889878927,0.002424703556850366,-0.03655592823197297,0.002647173122178354,-0.013719752784878482,0.05310372819122535,0.019155890613283204,0.04542743506706039,0.07869360532210493,0.040176487395083324,-0.052017789756025765,-0.023980319952509505,0.009722249433771637,-0.036954615537234024,-0.05740634755198225,0.000435818157171466,-0.0035969483571342935,-0.005792771667413973,0.008368554339101178,-0.02449697634414988,-0.02529779835462966,0.012909964457953192,-0.021711479831306325,0.014709398537124182,0.021108565947612557,0.027459959480733123,0.005752109965074785,0.013103458607137781,-0.027206268653202127,0.0015083200588230973,-0.012607112501363182,-0.001287145218463526,0.025274652253065064,0.01972022842401098
rdkit_fr_allylic_oxid,-0.005202414651516342,-0.012756693558188517,0.008225239152696722,0.0031017271930813104,-0.004289210292977662,0.018823006602227264,-0.006717455147753799,-0.009344469912481498,-0.06494264163329992,0.05046979078706161,-0.0037964072307966595,0.05128547389167253,0.10889992853355783,0.02205573354876288,0.015677086293045105,-0.012550215789305055,-0.023361469704623366,0.009177922016568413,-0.013921280986394656,-0.18568427846204696,0.05933319521650405,0.07160296616418853,-0.00979981492343264,0.2928214870638141,-0.08675540862853719,-0.2374088989904423,-0.13910379282577326,-0.03897119371704892,0.10002520900456499,-0.13436163392640077,-0.10352949242579806,-0.09626760827475557,0.006159518183381301,-0.03595621117794159,0.04651128906845545,-0.020850454872788582,0.05599671844963378,0.025691024397781512,-0.007416689683550362,0.03364631541372155,0.029594780618567386,0.017577622104563272,-0.05358887471445504,0.01922382943216872,0.005393358147083857,0.012218673975115817,0.02665072860075243,0.0072509822119709265,-0.0018228704317288617,-0.005656425775142396,0.0040744655006245255
rdkit_fr_amide,-0.0007773952595948009,0.0019072523838961019,-0.00904054140165455,-0.010456165134679797,0.03168947345415793,0.07016222265333744,0.02535929261933712,0.052105785339224074,0.0004470152285285141,-0.07495526679707487,0.014977336506428676,-0.026302196383069344,-0.05820116594340356,-0.08312149628914699,0.030110752457616755,-0.10464845411999132,0.11312011806864573,0.06392201927213756,0.002518066722429834,-0.11065673458021869,-0.024341162985905083,-0.05510048832343441,0.08386777199127445,0.10254332807187007,0.17338251899025459,-0.028014493535935648,-0.032135361165868355,-0.01813873514913941,-0.1320477901407159,0.12059933637351426,-0.18063548232083915,0.09773170077324139,-0.26262236760462965,-0.10659288958674995,-0.03349744607142029,0.2047401285293476,0.01933923339743216,-0.06318436775805075,-0.08688300388913807,0.010046931286553911,-0.04946516747808972,0.02806116949739276,-0.05451624775478315,-0.03749093093900254,-0.027655522866658053,-0.10331841709193207,-0.028075833251803916,0.039662654360639885,0.016049711385533537,0.04399120206660078,0.002944844301315336
rdkit_fr_aniline,0.005350369581488191,-0.062191488245642884,-0.007646068876427654,-0.04596595976802061,0.030323810243115822,-0.03032637027526211,0.16166454344961081,0.029003446651893947,-0.01268587796649076,-0.03216249339240129,-0.015928225874725213,-0.022768801052840234,0.028942719485378958,0.05675821463724734,0.0384922290406799,0.016588522980288713,0.0015960558093085977,0.009371329161924234,-0.007546466095988952,0.051564019747729804,0.04389500973295344,-0.016062343714590945,-0.004717096372721399,0.027540583760257097,-0.0376988297733218,-0.02070556155388031,-0.017049888982807144,0.00598698462189102,0.005149719656020124,0.023808437790754006,-0.015092889209191563,0.04288370402294094,0.013432038820078934,-0.028238616724435728,-0.021535302441006026,-0.026876718925750383,0.01822867502329361,0.008871390743543728,-0.008513089213275345,0.01440049708811499,0.00713185242393592,0.018147001815751046,0.014010640187148336,-0.015646101435122087,-0.011617024038059438,-0.04015437118709009,-0.024228120571754778,-0.014913528376308292,-0.03963758328674856,0.04910320830382046,0.04310717437242563
rdkit_fr_aryl_methyl,-0.04540426422547727,-0.023934431667055264,-0.03748703942159968,-0.009446200535778165,0.03781715959963864,-0.023087503081551254,-0.009570079985291772,0.07136168947014733,0.12500659505737552,-0.071111611858935,-0.00471117926179165,-0.006758473130345479,-0.06670191264178339,-0.06519578223064704,0.0017233755664411653,0.029021278003587312,-0.1008527041536477,0.05742589314081069,-0.07345501142598561,-0.01656158760429688,-0.0260138066880309,-0.018519079922534223,0.0737421568132508,-0.0008720077537159197,-0.07607870003362573,0.033814400448811996,0.03251393902464276,-0.09150199438443378,-0.02343783374967991,0.057360987559466135,0.03367697378471862,-0.06154247103571792,-0.08000945316938106,-0.0687843440814724,-0.03888015582519566,0.01852639160125334,0.03198839398860336,-0.130392171433819,-0.04529927933729138,0.016047887145686154,-0.027646678761993698,-0.0021486872180829296,-0.0303912428131625,-0.0030940063105781347,0.01574311310136847,-0.0065935698694045124,0.03748374945273638,0.030643867199546343,0.0042495400049159,0.0065066154775627015,-0.0006087993727882683
rdkit_fr_bicyclic,0.02926198454297973,0.014554794289167528,0.07457761530451676,0.03631092514342995,-0.05606206563642279,-0.06331612504046391,0.006309269937860581,-0.004955160218935232,-0.0740466525127,0.0144291370638394,-0.008159104882936934,-0.023434716803373043,0.0644913216202297,-0.03649970504610378,-0.022884454719645127,0.06568572906679371,-0.04514465935559053,-0.10648102455358677,0.055885672890801354,0.012252640076305043,0.018274549764802507,-0.06359469965734474,0.006371229068140952,-0.011021379273929943,0.083529425390749,0.03269454917482041,-0.011453851215323088,0.00740327130516842,-0.0377831196284483,-0.08514262899576114,-0.08883614590541651,0.09105371729864539,0.05286037793969381,-0.026929732021580027,0.05281046337124646,0.046912616488120236,-0.0206400959031538,0.14306624194913653,0.003056786495819127,-0.05161431777853916,0.00986975624319803,-0.012420197515760255,0.006746115566146958,0.017211823626302504,0.016758554443586808,0.03955705086623794,-0.020500010923579542,-0.020210966274376425,-0.0067240583253275425,0.015181062489905563,-0.023840783284667086
rdkit_fr_ester,0.026520560764094647,-0.013450398487620044,-0.010317262945143362,0.02486300546628002,-0.01349375473298183,-0.0028469743251615088,-0.04687027173126602,0.10074186830987698,0.0285869385294952,-0.041186004000028406,0.036561703801821714,-0.06381040616564249,0.1645295173592016,-0.008708957500070214,0.10189963687785977,-0.060604516021335125,0.05936891382162579,-0.06451029352324443,-0.07162320875732973,0.06616301608253555,0.053218724358299795,0.11133980168284952,0.042259113705850365,-0.10469483844103958,-0.11743320996956504,0.0011633884739324614,0.05094107091279794,0.04999589327744026,0.0771355131113399,0.04848973926543178,-0.1012971514134284,0.06751831966661112,-0.04784641656613676,0.03741748253625156,-0.021582115369624174,-0.054353304458050394,-0.026618072304046003,0.03828726865455472,0.020581412004249545,-0.044619149957109375,0.06389194089091578,-0.035130154506289,-0.010529191015466602,0.005083352412953993,-0.029748282595455477,-0.04853105782354109,-0.04392954242099031,-0.012857590686683318,-0.003090965194023191,-0.035742132394946,-0.024523277245122703
rdkit_fr_ether,0.04190920636961332,-0.03269893778041046,-0.013105613847531372,0.008629261434099008,-0.05504770766348304,-0.0196471321607817,-0.014719350379454993,0.12520317749948862,0.0171886106374293,0.031389356649554744,0.04878495863949712,-0.009119454926151854,-0.05140712521410226,0.105732411697289,-0.02345914545054699,-0.01752879403781832,0.08378077006739876,-0.0442537757180312,0.09266003891376391,0.03660671337578557,-0.09851036136946131,0.1042173507640455,0.011372139589132347,0.008988051308019425,-0.024348845210094214,-0.0006676745767148906,-0.013056457078305108,0.08020136762241628,0.013866298437295524,-0.03647721140456695,-0.0032004319155421986,-0.0737872429837768,-0.09349384690069021,0.1659478676658896,0.03390305867352316,0.01689265294337635,0.07590489006208921,0.09464050480677744,0.07071228252023824,0.03690162632559997,0.0017146779852169796,-0.019530475542396297,-0.013714091387631437,0.013767055372943865,-0.028715178228974292,-0.0024115355364857987,-0.01981192997133473,0.009527009596051798,-0.012654978948430743,0.009792676705048867,0.01548725861304802
rdkit_fr_para_hydroxylation,-0.018584173059053865,-0.004916956167048136,-0.02420714804352119,0.03728478160916311,-0.05490577453807127,0.029957137873529577,0.00038933669860600925,0.051093954215948666,-0.01440459551533915,0.03544586172077277,-0.021507964598504965,-0.02872062808636809,-0.02762165522890145,0.08255358362897183,0.029514187356747008,-0.026427577261098508,0.02184315219474312,0.03629113748281739,-0.018372746014875624,-0.1584274478400659,0.1676896347740336,-0.044735511965813456,0.1519752168263981,-0.12414147230567747,0.1525811916085024,0.07948329797553882,-0.15927453920150944,-0.11963371833551877,0.12024005683095322,-0.043345741460710636,0.15935119283575797,0.10362437851489494,0.12314858571719627,0.038424272590843224,-0.05605446880508808,-0.05951532496444076,-0.013992347286816037,-0.020630720476029166,0.1159905134239473,0.027278258243348247,0.04477236617498157,-0.018694342297256476,0.028609975937028922,0.023039131939552558,0.023064778339168517,0.038570976887880686,-0.015741564177331035,-0.019649213561848712,-0.054906663996231536,0.022106670705386473,-0.0532812987663185
rdkit_fr_piperzine,-0.021753862049265275,-0.0019613720052506544,-0.022687401445910017,-0.006513543091146308,-0.008222670707650941,-0.022417923543977723,0.054955289759450805,-0.03582183956526265,0.060404207135328465,0.06663002517111695,0.09460105470094063,-0.04606377682695789,0.026349819255197013,-0.05519322423955469,-0.05908228137983879,-0.04526475753066497,-0.006294459530547977,-0.007335953349949378,-0.14315319718803576,-0.010637112834175098,-0.023357920940963072,0.1328510335328513,-0.1309887705169827,0.028303361473105713,0.09360016103735677,0.12943625302814302,-0.07412508240227815,-0.06795773832439624,0.11572778296965662,0.030068455809918956,0.021383874313944236,0.05387915086679635,0.11534881020239225,0.06309697261448631,-0.04740675958864035,0.4516132322599393,0.04463940782688369,0.15929401386894904,0.02710263117656578,-0.0459563301052672,-0.027127505034536214,0.004118927804768673,-0.04262690116281076,-0.007538556801628411,-0.06381971292271084,-0.07601481755794746,-0.005956419711233795,-0.046598658067469545,-0.07089285367777363,-0.008927938460858527,-0.014416572690300545
rdkit_fr_sulfide,-0.029355501118984943,0.013849448979092979,-0.004689863185903799,0.050202750151675773,-0.05657877705751444,-0.06443202453071979,0.017559249671768855,0.018977955949737942,-0.07444934936417939,-0.08753643536125585,-0.04386521520950749,0.027447965014907125,0.012213998543797762,-0.10273238688932214,-0.04967582041281367,0.0518567247948177,-0.05669553217393561,-0.012738839180459503,-0.003259883464311484,-0.05507552685865124,-0.11734318275801359,0.056541117381200774,0.030944401647749364,-0.14236706300803093,0.061171760184166854,-0.16783027566381545,-0.06396375020635205,0.15184813614883091,-0.04971568241113358,0.058733893511368755,0.01588314182343179,0.03856504550670592,0.01927896331323661,-0.012681039213772533,0.007679258000744882,0.03328509030148617,0.027808857817489045,0.025241788147878197,0.021636140383802037,0.07701452296041074,0.024784221220509366,-0.059329887915583523,0.015946413889454083,0.005465056985291241,0.005142289357524977,0.004040085777546821,0.010683396082124028,0.051768184543328315,-0.013918740847839589,-0.006055612664476207,-0.024549900746530295
