,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
mordred_GATS2c,-0.028746893775437554,0.043647761879776974,-0.07926338673323013,0.04318380549134684,0.04775947511736647,0.03705491146450128,0.012251091996760754,0.06913365087036233,-0.03234221813970663,0.02631311305779224,-0.03818913499841369,-0.010461618069796957,0.03720641273142139,0.003806765502031713,0.01573084234429706,0.030743823285605647,-0.030317836296844584,0.02494493935191798,-0.004984922986296331,0.033830036324438956,0.016880384427987265,-0.05125475752352377,-0.03254291983187775,-0.02513891009432467,-0.018552933216774228,-0.05168649719136746,0.02955574077397823,0.03174260166792286,0.0008220766723219359,0.05265181281981997
mordred_GATS3c,0.00328675285004432,-0.018611625262721854,0.022639817986098147,-0.052874262296352205,-0.004764035022401203,-0.014168368528852938,-0.02673581464593614,-0.061704749916942685,0.09796815782756887,-0.062030508288234,0.028807008755458087,-0.07351049439864962,-0.05658086831807903,-0.008199926128181417,-0.10286130524155684,0.008889092550347873,0.19860944987211432,0.06876814880695747,-0.030339790776039974,-0.024150499228948585,0.043918831303829974,0.021434216704209547,-0.014838545167404661,-0.0005128333009933374,-0.11101434707980841,0.08229504913394041,-0.14891866087672043,-0.1554653679050952,0.05087361045914684,0.022829578711603793
mordred_GATS4c,-0.012509681779613101,0.0005706682979558702,0.060990701445823726,-0.08606651200122827,-0.03374773492696235,-0.0033987009951668397,-0.008006164055444085,0.024054139179219867,-0.10568263320258543,0.05409203304152137,0.07847547140846092,0.03649399719225226,-0.01242464666541136,-0.032554070206209436,-0.0037341873366333106,-0.037888794905765674,-0.0039171477532790825,0.007872436113407936,-0.012967025723200888,-0.06283817053309658,-0.11229234018473151,-0.06353996853027019,0.05862451668262096,-0.0842555009150406,0.035298902791099415,0.054833366912499924,-0.021781388288328853,-0.045178079395745634,0.010105325593733635,-0.05147873266550779
mordred_GATS5c,0.010197221931637506,0.08377273338550952,-0.008780270517964275,-0.0541707487373354,0.004344889035652036,-0.03556061884763208,0.05590593761948075,0.06044250717779249,-0.0008330627834312908,-0.012844885232867559,0.005149603068165392,0.004600345507066041,0.01758855700219066,-0.033111715877641834,-0.06799956465308966,-0.019236511451960214,-0.019745639782219746,0.011745878225013422,0.0031048402036318377,-0.045413230967089636,0.024257945515876355,-0.04174065574002576,0.0058188770052928825,0.0037921246138038715,0.059879352578597805,-0.017105190106120906,-0.05576676950835413,-0.0644839416370442,-0.07815452453401905,-0.05800535435355789
mordred_GATS6c,-0.04850544946915243,0.05169845478216618,0.037740510599822634,-0.0005838617326990359,-0.005047084046905364,-0.05265349973427271,0.029717736752990446,0.042336021291485094,-0.060696472018746575,0.0020359334631821356,0.014412339112547362,0.058208165252041,0.10359837879355178,0.008524520123728042,-0.029271654945033018,0.017677704359685163,0.09902445572733187,0.015809537594896405,0.0067846267370304915,0.046500382251805354,-0.017556675007289288,0.002302749942815873,-0.013010503473906625,0.06372587568598749,0.060723012402824864,0.053276260090932386,-0.05336837018907357,-0.024246260335774712,0.1578135413021261,-0.04010107784178549
mordred_GATS7c,-0.02660819560034515,-0.028620263460727415,0.05081042960251038,-0.06586595450734709,-0.08004766966881537,-0.0476655530451388,-0.034642368009999765,0.012353077962796883,0.018668715947343158,-0.015434658182290466,0.025236726155433112,0.06579705740910771,-0.04820373033906676,-0.023462209849744974,0.0511850437860073,-0.052366467143805925,0.0027880007700240355,-0.00627923487361733,0.059826085873958414,-0.12896571301083268,0.0027874557489325916,0.006414074876144536,0.07091189779218678,0.011783979986855334,0.0881321817044425,-0.04970114948464529,-0.0722476015399805,0.07369181191133704,0.036258535306288364,-0.003234298626096698
mordred_GATS8c,0.006818508748524125,0.04116591307963586,0.032075622501439915,0.01943104658159882,-0.011033781460661795,-0.013212240419215503,0.0578324306726663,-0.003986937570768662,0.12403454798645028,-0.05406575481579648,-0.05825426511106756,0.02492467705876626,-0.03987523201821792,-0.0065296299541613275,0.13067451486407425,0.029736898340343806,-0.08278748839504792,-0.13960351788371406,0.05350803310612422,-0.09098998163557442,-0.019811956402401413,0.006396048594348844,0.025691725426714683,-0.05237062290048501,-0.013982931148330546,-0.001489118059670952,0.1584742784797355,-0.024146604201786236,0.025060258394283042,0.0072372224336716695
mordred_GATS1dv,-0.03448669319059079,-0.032472328914988455,0.03825650377654759,-0.07695207982024713,0.06233663086274844,-0.01086483016288244,-0.07477502797283654,-0.02450942838636312,-0.03145668441225763,0.042083879803543174,-0.03686847072222456,-0.0443514824374352,0.047852561106971725,0.04660386345878434,0.014333691725389829,0.030765618498697495,-0.04108677490827452,-0.069861317564412,0.052280381722333576,-0.04044966975675559,0.02898711935561792,0.03258586842783175,-0.09662321054148941,-0.018780316183950676,0.0508870635399432,-0.049405963037100445,-0.019658027625877785,-0.04291131581448481,0.01613203064857605,-0.005166850619205474
mordred_GATS2dv,-0.06325857790264786,0.036549770901634575,-0.04860128297608883,0.018146544430155977,0.06457435410606444,0.032451371104043114,-0.01871826613215279,0.008432194450382192,0.041460511164602594,0.029386240607867684,-0.04248390767769148,-0.07386448678815619,0.0105520346134878,0.002458376393751203,0.004618066915615558,0.027070355215996232,-0.03403818127543937,-0.002389741341660422,0.04711402948706047,-0.021580656085895385,0.032904347458849854,0.04961778114787533,-0.013745793031196852,-0.02086494856977224,0.06440583449925705,-0.05668312451027754,0.0012234536681506954,0.0018451906112920092,-0.02554244420653501,0.014770419328494808
mordred_GATS3dv,-0.05652725306241181,-0.026374278618473163,0.042123720506294475,-0.019552003020569985,0.059967684348681174,0.014487827016704037,-0.02523638737760925,0.000831204765412176,-0.017079999365150193,-0.09195912105699691,-0.07796591459459898,-0.03450371254410153,-0.027834891712142356,-0.09621322880040958,-0.060310912289246246,0.003548305598424815,0.02199421907825705,0.05945611348461728,-0.045888009344765245,0.06635314088547657,0.004638485587407651,0.030100561145138347,0.01851942817365696,0.017383597507536284,0.006861527758882726,0.06070428735080907,-0.02501854662491667,0.03068343233454646,-0.03113972532416169,-0.03998644380370963
mordred_GATS4dv,-0.027764777470147644,-0.022011221583506404,0.052840905991524564,-0.08108961403476969,0.017827022302170047,0.08601373327833658,-0.01987511415553285,-0.02960321871720161,-0.0735946502532317,0.057686282910406485,0.008606725993619061,0.03965965716064466,-0.05122010865645892,-0.04589305648396721,-0.039173169068001716,-0.0010665673844613842,0.019159901566919813,-0.002938290345967395,-0.02809131167120929,0.03746670224725899,-0.032083032694029706,-0.05379540024080136,0.0005486154289361772,-0.021529033169264553,0.04187429196258457,0.017708652493847146,0.01895910396347662,-0.0727801613767324,0.07240284345716895,-0.06533784068785374
mordred_GATS5dv,-0.025360639386865922,0.08314993863883553,-0.01589392810641197,-0.04931209996528415,0.0313080972428581,0.015045395420076149,0.024322947036636733,0.03142876877908821,-0.00950562150992006,0.03199547511064026,0.01915625740715475,-0.007155048760481439,-0.037857943053502825,-0.02713289962144663,-0.06248227536301152,0.04639143302916327,0.014559892657948341,0.061003980549324585,-0.012975670836640984,-0.024145436905842754,0.013243795233684729,-0.09582908905795984,0.014865352046549592,0.061128536736803275,-0.005661383975741537,-0.04674037057798862,0.012875920190292982,-0.021312893059502222,-0.04426194867046418,-0.020246048157784267
mordred_GATS6dv,-0.02897142902042056,0.033814682053533725,0.03502657088528418,-0.08873566351203396,-0.0030331121676511683,-0.007229408691987025,0.00922544030169877,0.06624365747949293,-0.018278592336476652,-0.03464828889633516,-0.009507534059671708,0.03580024542835478,0.09279308348179936,0.011709765694513928,-0.05546422093546154,0.037448145294949206,0.08958531130604874,0.13684133291993614,-0.05155480057286245,0.013913518432176215,0.03910189709436515,0.059663833774123466,0.05826438097614554,0.008931095842500937,0.015098115248506832,0.015760535605851663,0.022374941964297252,0.025855283335557165,0.06815577854474779,-0.04114932106123143
mordred_GATS7dv,-0.03141980095734969,-0.03106645567964888,0.05529827600922281,-0.060268997765544646,-0.06520615372312932,0.0038183350202868243,-0.023443177215069298,0.06403957977640964,0.03345966506773997,-0.037307349993290065,-0.011351036776975595,0.06854593866482123,-0.041415351835004055,-0.03383918744001519,0.0590005440481389,-0.03086698876156286,0.03070879897374166,0.06783554951681231,0.11952208408088533,-0.06186566811080665,-0.00621337978869039,0.06800657204661013,-0.009144526969800094,-0.03459997876792926,0.016923264132024045,0.032020165445611586,0.016524971669771706,0.019355066276876262,-0.0027946997061746503,0.05376843446966996
mordred_GATS1d,0.06181703448297653,0.011949092924283543,0.043746955678981715,-0.024569239595464157,-0.0036887215737930437,-0.06670530888651671,0.0018692928580066675,-0.09396792189803736,0.013070780880294227,-0.014816142010124723,-0.08457076401474105,-0.01731258457453262,-0.05347187479285726,0.06744877625891303,0.0012473549008764691,0.009688637234728846,0.03172004087370778,-0.02540561600991752,0.01819365938529941,-0.027098888532840683,0.062428317613501746,0.0071082164767796345,0.01742160332685929,-0.04969857981465285,-0.01080683972488884,-0.009824548456017055,-0.03968752664122802,0.08101133084549009,-0.011772267300396641,-0.053213285268414574
mordred_GATS2d,-0.021742381106529717,0.03805291310869268,-0.0529968309969392,-0.0376342549021262,0.06884052734242967,-0.012646232332602505,-0.029645421596756434,-0.07705016094328743,-0.003445447887973575,-0.00531141338826725,-0.14477170853297866,0.02874762555390714,0.05038908549086716,0.04178655699987897,-0.019682049604611764,-0.05306743960659785,0.07183615659857412,0.009014572483018376,0.033448660736084254,-0.0008843352653747352,-0.03202374695330269,-0.04307399803304731,-0.007927933466676881,0.03831414485660554,-0.028641147342039843,0.0023472779089804786,0.012557498861997574,0.03494996679455661,-0.054821557540487974,0.023953727505292583
mordred_GATS3d,-0.0412363297878538,-0.031059709087272444,-0.05875526877387815,0.018809947088549585,0.07052741649639199,0.06550165025571117,-0.08505450154969485,-0.010752525967475238,-0.0135475574292379,-0.014881007014258665,0.04340791848427085,0.03404351904093297,0.002205917999590872,-0.02985265254209431,-0.02210981436873525,-0.04724613906238442,-0.04288245813108432,0.044866117048841456,0.026138933243729637,-0.027334200828054715,-0.019253560498520946,-0.053821789919752366,0.05315765586328219,0.007272017877419725,-0.031085237438914164,0.048847265710329685,-0.026951283730406634,-0.04481507538294391,0.0253970217493293,-0.04026670510960468
mordred_GATS4d,-0.06434929613164907,0.0008984120839600804,-0.015196090322555008,0.002852751917045742,0.005326491158510782,0.013950607787677973,-0.054781634452482984,0.02331796916410235,0.026945442892836638,0.0067876534942749416,0.022098026905873522,0.04128155702657095,-0.08692642055319498,-0.06700606209200598,-0.08262356227383284,0.13923590284501222,-0.06982416690436814,0.05805050558311005,-0.06962799635863878,-0.05032915899254289,-0.028411072222974672,-0.02665620160363875,-0.0002923838691828658,-0.13947300437039875,0.00921089687745104,-0.016859035284855012,-0.04392089584217966,-0.047529233770819045,0.11666496048275733,0.07726810540084075
mordred_GATS5d,0.04370618570969521,0.0309474921014485,-0.016918005480101434,-0.08707858852881752,-0.02509005131020527,0.018709736227872614,-0.027156085407713332,0.011374558094313088,0.06853592248457074,0.04663633766763949,0.03490679790258478,0.008331288259222453,0.03920862118884933,0.04670419478936963,-0.07515640956347072,0.022723869116540122,0.050101581206736225,0.12991226943110612,0.005621122266230914,0.003520803016868644,-0.02755979022414305,0.014356738474047021,0.032942790287493834,-0.0960933140790286,-0.007869144615584536,-0.06051187061473878,0.12076582701785374,0.02079892935013652,0.046298140765075935,-0.005268607379097606
mordred_GATS6d,0.0159232604941147,0.04583548074639568,0.003874412389899211,-0.04583060492145598,0.0017691113645873875,0.08381106099130314,-0.04355865272169323,0.10865484133569725,-0.015609921048209078,-0.024985039959838484,0.046759117252024286,-0.03930754397343521,-0.015074527954613056,-0.03192554320170687,-0.046798190257344524,-0.07035955405115553,0.011418551554188906,-0.006398758500111819,0.0019247169684371373,0.17663771113380522,-0.04282480491662886,0.10102955760499077,-0.04037058715091802,-0.02880953440502956,-0.006161127451331369,0.019849769212104233,0.03258614027311452,-0.007248957811251896,0.03857392045579772,0.06952263955065062
mordred_GATS7d,-0.018145927817770396,0.015265662553007323,0.08214940246625531,-0.038430859604974485,-0.04968687997528942,0.05760556357279647,0.00631092932962923,0.04964560799264278,0.046230435042115346,-0.08290836601006557,-0.08563361397726085,0.003960366783538463,-0.03392703005222915,-0.011341890086020682,-0.0026680600476732272,-0.0417939402000644,-0.06369880845800939,-0.04316999775413563,-0.02015057354008065,-0.019059048764799046,0.009125975844941037,0.056433720970755566,0.03051018742937927,0.0365535427261068,-0.001317774479195301,0.05217068279061516,-0.038563185220186896,0.02201940388201557,0.02195443957714582,-0.056917965117611956
mordred_GATS1s,-0.033553086068657624,0.019467332317135183,-0.0046257795537107595,-0.10368147611290224,0.04953492840819564,0.0746600337646874,-0.03112348143477065,-0.062316735661307944,-0.0018193085689553476,-0.004627081887856658,-0.053481910827269816,-0.03580600660651288,0.01087061892970535,0.027333063023312218,-0.052532225238970304,0.047238235229478155,-0.05714890393821597,-0.005575724377820462,0.048560901814982745,0.015105671289033826,0.009698960713180722,0.05984814242158991,0.02289847333961792,-0.01499604782658324,0.012285119490914103,0.00450083001289661,-0.03299180505406925,0.07345172119757787,-0.01957425319002201,0.010926281020477276
mordred_GATS2s,-0.06356723458177278,-0.019753417653265964,-0.030297655442877332,-0.026940065195615735,0.046259523628554435,0.051497273345391545,-0.028978744777334822,0.04719110495346033,0.005043998940091814,0.02424777056312274,-0.023777333351195647,-0.07147387873710746,0.04076395787405346,0.007490651077454795,-0.004296954607693082,0.06990517799521001,-0.09930439997547585,0.019289078368875105,0.10817172717890536,0.055260618492670464,0.06990346477373598,-0.002491063500182084,-0.03214988684538311,0.0606967623591974,0.028579268822871828,-0.05197920571164572,0.010226612454419007,-0.0668428196837967,0.01188822405029254,-0.020052876232718297
mordred_GATS3s,-0.023383585810161846,0.010166706562381259,0.020210289408443466,-0.09593201751602516,0.04336433172541175,-0.10026002647323959,0.011810505669345609,0.013306509626907924,0.0030472191243738024,-0.021522876867036852,-0.07564549845901397,-0.030780375157760023,-0.06613874642536575,-0.038864441118924085,-0.0940361709826474,0.048660617227626574,0.00623996494272091,-0.0014163878210033377,-0.019204671236459716,0.024881784360973686,0.040181913579071894,-0.01811164303125201,0.026323840850554617,0.05970358593460087,0.06260368547795618,0.007625351274666418,0.05682982785043753,-0.035008563675576435,-0.052395416707318454,-0.0007872091353092732
mordred_GATS4s,0.006440858936810386,-0.03737395032332076,0.020914165638612446,-0.10831005317044516,-0.04483228574220419,0.059886689930745585,-0.019154177486954912,0.008993929470134028,-0.06484155144281147,0.0015193346527567664,0.03017992611115514,0.026165819800544766,-0.036134394619055245,-0.03686190895323269,0.031586972736002285,-0.008371766868994426,0.0146325485180375,0.04399562276015394,-0.00954787254715343,0.009123372214832818,0.05684205648835208,0.0023572748391514882,-0.03979795087230675,0.15337499512378933,-0.08174088549289439,-0.05388604512825542,0.05476233312164442,-0.02834930433647843,0.022423433742123574,-0.08909095973436364
mordred_GATS5s,-0.02667174502493204,0.026694909696949733,0.0016493323314710673,-0.06679094504737808,0.010898763302648386,-0.0690733387872973,0.005708665361441865,0.06559598238350953,0.11593098548174087,0.016462025012961568,-0.019913858014739983,0.01947679269954863,-0.07959254968738162,0.01339162351287942,-0.02010205312511253,-0.003520178823411637,-0.0473526114896536,0.12116398753877165,0.04154215533551088,-0.056128280791023236,0.024779851544244613,-0.14560115647840602,-0.060329370907777916,0.0780774166107094,-0.02442287019637432,-0.03615141827126746,0.0542531281558546,-0.058893353119653546,0.08139039944335404,-0.002773029102381247
mordred_GATS6s,-0.040619323764684426,0.011419322655666614,0.010041037419142211,-0.06457584284666007,-0.032847466809832686,-0.06717375617782226,0.018165014630652735,0.059708016043427466,0.02064295106704443,-0.03559222400023975,-0.01269624582047374,0.05016157155018073,0.0893388529740586,0.033030152105176146,-0.057258518874073815,0.03891793044739878,0.08410543107617872,0.1546380516971448,0.030020382658666158,-0.08234287327974787,0.03198582210574397,0.08934001451594191,-0.019307041958169187,-0.01866250541026638,-0.028715456244224523,0.0546076523242148,0.10543612042016262,-0.0957188565007649,0.03853803357186289,-0.04068759542859433
mordred_GATS7s,-0.062032207667778685,0.012191181928666117,0.00834900104140841,0.03171159709859508,-0.025850936960954387,-0.021223632428673967,-0.038742797757413315,0.0206836667596318,-0.002891688941056821,0.004893830746512897,0.03092039951061661,0.07199068033428248,0.06159403347665626,-0.01705609784766474,0.013938782696503562,0.03767602262215611,0.016927224254692674,0.10630013862497696,0.2220932384835762,0.01674533306963171,0.005323670467634292,-0.039907307722138546,-0.10514304085328852,-0.05563021533343632,-0.011309247187997192,0.05411693606230942,-0.01913462857004499,0.001359560848665853,-0.0281898903678323,-0.0413432757165407
mordred_GATS8s,-0.007314459344040037,-0.004892585893167829,0.005324797561635217,0.07593954120907591,-0.08054130243046345,0.08633412804754526,0.018069268705731847,-0.012765487213450185,0.07337302843229322,-0.0950899818949214,-0.003818397999828494,0.027961973764191978,0.05887286727308247,-0.014136632680205041,0.08043314314962179,0.00306103966499995,0.015788409169875985,-0.03729824499026194,0.05507042807153222,-0.027142105383485684,-0.11547976627315562,-0.04241052150883507,-0.08184112188399997,-0.07652587382244529,-0.03543115179516566,-0.022632007252477746,-0.04073220409476317,0.005026019025194652,0.03183180301993168,0.028344025404238013
mordred_GATS2Z,-0.04911675382094345,-0.03334363814479797,0.07466917292284929,-0.03096051724259552,-0.006799944058132475,0.0009951177628513847,-0.03797907606248284,0.06498080042340144,-0.05464372210740665,-0.017063658894811647,-0.023113880164120717,-0.01038194174879608,0.03783050146634326,-0.013444833310520066,0.03193497218738596,0.037851670655470626,-0.060423890068379046,0.02207250381129145,-0.024997230113817732,0.044644525482168865,-0.009876680114525601,-0.028575921164934674,0.0832492173907237,0.03769472985368349,-0.0017950738804101212,-0.02806628987596114,0.028498663534949824,-0.036291476210906455,-0.07374488607438016,-0.0762940007505615
mordred_GATS3Z,-0.04051976898709683,-0.03280373047383954,0.010508254868524226,-0.08537262217767314,0.05376510116148721,-0.03623855560470649,-0.016618098050859505,-0.08097043015916015,0.04440965312716144,-0.020987954985109934,-0.0287702462987213,-0.014092334740883526,-0.060465784305485944,0.06023637556654077,-0.025253944379522972,-0.01804647043262833,0.038558935923555804,-0.0005491018658236557,-0.020135730579784777,-0.02805675812241802,-0.1101781715887736,0.05692181717818178,0.046965486557841496,0.003391170533128833,-0.07623641074081547,0.06685487899330968,-0.0018887801870037023,-0.0019739725477089442,-0.08184602815319061,0.023055309754686622
mordred_GATS4Z,-0.03169677811754522,-0.05378177868054552,-0.02903220973443365,-0.04627678157067459,-0.018468124475157218,-0.006444290967183139,-0.1108561880153936,-0.0004077877543189625,0.0204870627707414,0.035581519923419166,-0.06172264656012437,-0.049365286952212054,0.0068288825341627024,0.009647647155449312,0.002474714016106025,-0.10193423307794239,-0.04796037981951272,-0.02816445124281379,-0.045375577941248024,0.03114470635227664,0.0023393750469016443,0.10141700150947253,-0.02191753760201366,-0.04191585560646645,0.035398651655173516,-0.03904824592474387,0.04630601714706773,0.02179437101237507,0.01841575417294859,-0.025129199611951543
mordred_GATS6Z,-0.023618322593818363,-0.006186252855252033,-0.03416659086794918,-0.10202592761247872,-0.016345015005423114,-0.07675671961242429,0.0354627353600703,0.026872176569937917,0.08073541263537766,0.004372487956763921,-0.04353261803476665,-0.03290560288504394,0.0401659293252915,0.043764779269112125,-0.016432642194156515,0.07378314621804037,0.01751070954718125,-0.010260874406243169,-0.030558546290164964,-0.024700541233717885,-7.541896037046501e-05,0.0860027522873214,-0.021791202791727842,-0.04617009637194329,0.05920251296340953,-0.09483746068866121,0.061048888533207245,0.017004711127921585,0.04325662702954694,0.008167511913634025
mordred_GATS7Z,-0.035411780396621274,-0.0008757021236851554,-0.015271286231707338,0.028272582497489915,-0.05449593969228384,0.01334556282664142,-0.12448968503556637,0.08106296120573098,0.044138288166539946,0.010170928149356544,0.009075443421171541,0.09164923274001197,-0.007914393478999778,-0.05212980075270559,0.012035749858380598,-0.004219022325727013,0.03515490332087065,0.08778157272519208,0.10922482656079995,0.08956358074183433,0.025113572250824386,0.045314451259457926,0.03295769650046296,-0.028276257387286324,0.04182005220978558,0.013814538574516146,-0.049308172737869096,0.05534958068290778,-0.01744929844199741,0.03895553017780715
mordred_GATS3v,-0.016899445513676434,0.04035531126863854,-0.06623170946065564,-0.04538019355172059,0.04940330155820239,0.02374055090833147,0.04820517837309679,-0.08001921678064458,-0.015493326594468912,0.07173543263347035,-0.05701165217903076,0.04814963067727438,0.021267256396862076,0.07357298036914556,0.03651015112013991,-0.007218806256445558,-0.001961691851662666,-0.02687744101042522,0.015130010723802151,-0.028391729702226504,-0.04561516116786229,0.026677930757444093,0.02173207252126959,0.013945457952668284,0.03497888927129847,0.07610353946380288,0.012398857100728168,-0.033899541593547355,-0.09451294859472505,0.06706965593039002
mordred_GATS5v,-0.014342264788251341,-0.06655630417989722,0.0157774324216429,-0.01877477970367437,-0.06128711095277041,0.024049082072976787,-0.06518424053390591,-0.08143103737189361,0.07249151437845454,0.06872229898101274,0.0018359534585522803,0.026135304713118923,-0.059073148883416866,0.010418589434308394,0.00013479530016025464,-0.017767358499853222,-0.028178488576202552,-0.018455630588910966,-0.033722908276610015,0.04997600640839041,-0.03129349728356009,-0.06350370402851495,0.06376147804650117,0.04073362300741998,0.04540949123163437,-0.006222641834369495,-0.0037140984903325847,0.06119420638694332,0.09309250427576066,-0.0021122864004510756
mordred_GATS8v,0.018519816053307776,0.04285472814293287,0.05363270727368697,-0.0160309328668774,-0.07009757915157429,0.10312773136747673,-0.00036908971827811197,-0.014009795375002744,-0.008617199386003952,-0.004955421220307855,-0.07780490751423903,-0.007671150619886621,-0.04434286185345884,0.02252553731057607,-0.018000793127039942,-0.005277581619960692,0.03228954187843834,-0.04135780069888947,-0.04785232817609103,-0.09113503952680548,0.09311428893786525,0.07690533630866028,0.034982559752463234,0.009937621893324085,-0.000941334693617572,0.02788175921133917,-0.018114557996705017,0.09146835442799348,0.06070138689528471,-0.07828086126129234
mordred_GATS1se,-0.07229169239954711,0.044690529279891526,-0.031546637999974696,0.005925370726838647,0.005464365860674747,0.05234880057272596,-0.03713259057354315,0.014194844257783753,0.05081756947363907,0.013670871699436437,0.014617294451391228,-0.059077037358494025,0.03453431438811671,-0.02784313148564388,0.011133288908488383,0.04726327367548974,-0.030120911279330944,0.008238124737669798,-0.008033303294246624,0.015347566863784036,-0.02117815500242544,0.017521830438957282,0.0461726079232937,-0.0020230322838056367,0.01073171793697705,-0.013354068216702725,0.008777731241835278,-0.008520618989988385,-0.03141485994328761,0.004710443343928926
mordred_GATS3se,-0.023045606129849263,-0.019994711902415824,0.035909176384001894,-0.05967727124851629,0.06982954508079457,-0.042090407394373384,-0.043055303872835876,0.011372110610796928,0.043800937975967395,-0.07554038638488755,-0.046770157316292776,-0.034224063720710816,-0.10245882275493733,-0.09916578089008139,-0.02786738144135082,0.0535119801582372,0.13944605840461416,0.006121916117140972,-0.01912726846382293,0.027926847447847958,-0.012406327938662932,0.01627803161221802,-0.026895462166019075,0.006518624868615279,-0.06161725674895021,-0.0013792850563486417,-0.034812707514707344,0.035965675560104,-0.04190050692353938,-0.022894960323447327
mordred_GATS4se,-0.01341009155729779,-0.04651261421095131,0.01982932518635774,-0.09406914702109766,-0.02337664636138611,0.05426405986854889,-0.03312964652420141,-0.0064786730082804535,-0.07570530238763377,0.07995924183658683,0.03407431194612518,0.061821651610140124,-0.013595251052452998,-0.0715184217866657,0.010907682591334584,0.009402443463813775,-0.03577519919778215,-0.006010002680819329,-0.019948948276733786,-0.0016295161006144954,-0.02834427473155123,-0.03324939791247055,-0.014287475980189515,0.08029399491377495,-0.018403892940870362,-0.06361019450358003,0.02059192410640066,-0.03769509418950618,0.04742973202260963,0.010017200265974422
mordred_GATS5se,-0.02767854683632474,0.0659409479057928,-0.03538137659009671,-0.052199963562614374,0.020853879593687945,-0.019512888050151864,-0.010849722712159974,0.06728835118953971,0.08158420923874479,0.004825959896843883,0.005868345944149065,0.03219849795654843,-0.011709821022694727,-0.024191827736313155,-0.054400427924120046,0.010328429103242274,-0.045106525741996806,0.061370081009595956,-0.006195453934575197,-0.072596622945364,0.02984180943427437,-0.10580054233573112,-0.024903951604620042,0.0708051851074985,-0.05056177830269677,-0.024383823686937985,0.014680174496685907,0.02477575947288633,-0.0046807065527981195,-0.03289939394854822
mordred_GATS6se,-0.053805448159174284,0.022910885226372524,0.0028502825804679844,-0.04923901628821758,-0.00567075317125013,-0.046192751617451094,0.012852169584255793,0.024548371961458603,0.040221333360968094,-0.04002326905773859,0.006958810136168418,0.0981464924741461,0.1358902314994089,0.001988664033801969,-0.07265493829354822,0.062039562947878206,0.08586645686721904,0.09055544883077214,0.025810794022161042,-0.03381998855205166,0.010427909783554932,0.006880648500355516,-0.025722903638488594,0.0028837718223295766,-0.011967515792324369,0.03158905805948965,0.05161460878069962,-0.01788869973764714,0.13195193750766349,-0.021501214915963407
mordred_GATS7se,-0.04232121636043039,-0.028333592111419108,0.03253031297083329,-0.01414322377852197,-0.08956923598646502,-0.010224132829615965,-0.05306280977216592,0.04396399427733906,0.03055403828549205,-0.005933578318235983,0.014889678488714368,0.09451998930687079,0.03286914044758038,-0.04085550516369984,0.04978749978829657,0.002807340715454105,0.009687769076096805,0.03978473383313807,0.1877072271345766,-0.04284516154824628,-0.04346582712086617,0.021240958192742496,0.016681979785222345,-0.024439157919786608,0.05311264489706646,-0.0035627202821096387,-0.025351398833626037,-0.03423356675537098,-0.06503524295514593,-0.03571306818476288
mordred_GATS8se,0.0043647336197490255,0.0016203931542345589,0.03299487106554308,0.04937458757717563,-0.0945789394162323,0.07886968912355861,0.0481145683537191,-0.01306357165771549,0.0838249772212892,-0.09915824706525089,-0.038165620120867313,-0.0037731408708114927,-0.0026918844789441815,0.012932787008682868,0.07981263150724566,-0.03222245823773488,-0.029100685758097374,-0.035205911803189514,0.03359562878446926,-0.018812051030679837,-0.1138742228675671,-0.04229850134830355,-0.03641950322560317,-0.06578378610583221,-0.03231990446016938,0.013882870323302782,-0.02764551446425832,-0.06957422149445372,0.07270372079166251,0.07309578003657564
mordred_GATS1pe,-0.07394259282082806,0.05369101086408061,0.004941001479243274,-0.024394608654285596,-0.0008963393570404576,0.03166493605261185,-0.031318852610576826,-0.015221240906995151,0.05972175393458851,0.005677427751449377,0.005985299707826071,-0.061842229096048126,0.0288792959796125,0.008075369422635273,-0.01646413127003521,0.012522770540517016,-0.01048294777860251,0.012721845674614042,0.008900035602745823,-0.014506577854440513,-0.036853682698944436,0.00876276321073599,0.014308935188090831,0.020716836930060236,0.016842818393798697,0.025757973305752326,-0.008702476968254928,-0.012613983454230418,-0.02967849880667336,-0.01295247602840162
mordred_GATS1p,0.039147239267884604,0.06076318496222427,-0.02051747482385753,-0.06161839490434686,-0.015843077707597113,-0.0004978054360427752,-0.10266218879434533,-0.011934185777790747,-0.023091956437546482,-0.0606931584413363,-0.021515219952910437,0.021591757267590193,-0.01749489884277952,0.00374721715498942,0.0018627349719698265,0.03747273709707076,-0.024661864492476995,-0.03773047515596257,0.011502241521596455,0.011327465955205751,0.021865219137074236,-0.03482050705186263,0.0457828524526272,-0.02840220686682821,0.010292687955644718,0.00947695175913302,0.050050577721401,0.07024459933141476,0.0009713574468005737,-0.004474606725849559
