,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61
mordred_ATSC1se,-0.025521452813753967,-0.030590903629655494,0.021464658982593792,0.08078989676030125,-0.04357601596409677,-0.061215024695124555,0.05547379669117396,0.009028923726198086,-0.060113366224086126,-0.06750701076586872,-0.08084061345097067,-0.03461327273595626,-0.024014098296023176,0.0425883877429676,0.025536894661331265,-0.06098282813358028,0.0016763847140049276,-0.11789966919575914,-0.024086234407634948,0.007782952641974303,-0.01805067399614982,-0.042366966499269604,-0.02208121296764259,-0.029183110260604106,0.001669350120009366,-0.04647408151929315,0.06905714704138415,-0.005759167441053015,0.053207778607442864,-0.0231525996646915,0.039660517033589464,-0.030959538090736982,-0.07158265060235211,0.04763108242735442,-0.05537620853513283,0.0028320901111578496,-0.027511621067487987,-0.0505266044116425,0.0023356125210236348,-0.005156734907897098,-0.015940285417589718,0.007148305101783496,-0.03374082619958118,0.03763838373388659,-0.04125322726058065,0.03285670490997118,-0.040065835279117265,0.018452967862095212,-0.0017060652399439903,0.0016020424684667401,0.005721913210725358,0.027464743047689706,0.03289016568010939,-0.005933379512595415,0.003054244501933647,0.002959497635142602,-0.029372263406625673,-0.015615102286837266,-0.011222776535725445,-0.03796048896098421,0.10444377910728306
mordred_ATSC2se,-0.009642728048804526,-0.0073390937150479155,0.054371076568543265,0.062311777827406094,-0.029319924092892694,-0.08365859986035634,-0.012109732220188438,-0.004695118806166696,0.030123376035532282,-0.07215830576202095,0.10466808564486792,-0.030733196326342343,-0.061378803518363854,-0.09732879725423293,-0.08022105848628501,-0.008200783423889512,0.009270994475271016,-0.02388400843004822,-0.025024811688789922,0.049927312439145416,-0.02630704825911939,-0.0019571356964922233,-0.003932865725278913,-0.015231854270082737,0.004389550504051361,-0.02936056493988682,0.03839059510523344,-0.037807852024461054,-0.011006564767599716,0.006142951268744838,0.09104495833355268,-0.05578876427175658,0.009667259246509052,0.03340708020344561,0.013741533236360905,0.010236807208966464,-0.005034413493297882,0.05346908324714123,0.029308298781727707,0.041294237191127306,-0.02257658793404397,0.06900920338972083,0.04045192738066408,0.01719592455819699,-0.05398529009542696,-0.004105987810245572,0.052275797435063234,0.01162025886378912,0.041700068115178394,-0.05416697602833526,0.06385095483604791,0.06326544801248957,-0.033956036957773446,-0.04681855841481549,-0.08807342114589993,0.07899797638025895,0.055991964664215216,-0.023517566137380434,-0.00923414235290549,-0.01442167068546916,0.043661367278661135
mordred_ATSC3se,-0.01287529348424727,-0.03830672777473076,0.008827557029061621,-0.051461637832109455,0.0564096899331825,0.03303599891080256,-0.07448066356284573,-0.07289531953907416,0.007591658002874874,0.03412583029731543,-0.03283490249914126,0.07299075531516996,0.12326052592523683,-0.014989739899893767,0.010924878532941376,-0.01053960013186101,-0.07153930707215768,-0.07576229263552135,-0.09537629518700677,0.036565762373626985,-0.05060557895525254,0.049487295732359785,0.08560300447049486,-0.01157629857021205,0.04791812943501076,0.05082023069169397,0.053467740527633215,-0.032603004046481025,-0.05343737856562105,-0.015851189931072568,0.02627976084611815,0.0038661365688620547,0.013566370806134301,0.021738602645099424,-0.04279368916558487,0.04457017615442974,0.001152294519090822,0.012377008926121848,0.02127903730664253,0.033889009403836504,-0.027504160296951564,-0.040698282604118806,0.05556911338367176,0.001038291563570754,-0.005353860857338656,-0.004752936845617687,0.004577288446719669,-0.02755046551750454,0.01543044726501875,0.013667694187962421,0.011658069390378107,0.0066738994490308555,0.0013131780490533065,0.015342389721536365,-0.10498822281483391,0.0029857742067052116,0.1271344739625837,0.1579463121712051,0.02292624125405236,-0.017683492890648064,0.06674286960772641
mordred_ATSC4se,0.037143517969654316,-0.058434315185002306,0.0119684577475559,0.008899248761081358,0.01763488164535185,0.0379791740621579,-0.017202140472409498,0.039219798716215684,0.08459774927830896,-0.06318674865777982,0.020674069145907435,-0.07524281231387901,0.01596996099017864,0.04338514831043675,-0.05624375922414913,0.05999723484339969,-0.056633484597144026,0.08410856464764363,-0.033832523247328126,-0.0009031652524220078,-0.0028739217763165538,-0.051124131926289985,-0.04154129251943111,0.03580529265745089,-0.10444283754477661,-0.03595630967492478,-0.04718729030202337,-0.014244036795004937,0.08794918515640565,-0.06701494447516744,-0.028932919164232147,-0.022251706458618552,-0.03523554612200501,-0.07009929010603085,-0.02739562371451048,-0.028987925367853076,0.0075798157720940885,0.012747233838751537,0.026387506984921295,-0.08437355499303625,-0.006793166292998455,-0.009887183038386742,0.036809015797240725,0.094821448417667,0.025264136702911513,0.08644514282580484,0.00282486810747246,-0.00332189981064873,0.0503820672828432,0.02443395496835133,-0.009132165689505525,-0.049627973444906305,0.014263010652644391,0.01677877513400658,-0.029753926802671783,-0.03748672911333318,-0.025206360710591826,-0.044726202699672375,0.019613983523426755,-0.04029918152676748,-0.03673964076070443
mordred_ATSC5se,-0.019222528821405516,0.040051613313642535,0.05238028514269544,0.04643201443913872,-0.04158595790862677,0.033368380085261606,-0.03556625403735177,-0.007090308526620978,0.01705209532935992,-0.023648516541753588,-0.07837952047408894,0.06596345062689861,-0.0515944018803556,0.029166041422786358,0.054195306639929205,-0.05489902531929448,-0.052770563471785895,0.11557911094389427,0.07739050463678812,-0.03803155956399261,-0.03337486235091656,-0.002132083121417907,0.06410707385051664,-0.0020310840559457878,0.01684487662327276,-0.05504199280093156,0.056374871648087535,-0.0210333520737901,-0.06392934669304001,-0.009925955103127923,0.13601829166937887,0.037532168110758525,-0.09606750488312063,0.009172538231654223,0.06679858379841933,-0.10484351992013198,0.01747052138865405,-0.04948241994396599,0.027028740983714265,0.011697659822559357,-0.011906562879551845,-0.028268288777460713,-0.02502334208011069,-0.07594137653484374,-0.04805498601248561,-0.010654013463543242,0.034340912419239936,-0.06614850977366729,-0.0030049586859254834,-0.005569794112145682,0.10078239580479309,-0.052201708809003336,0.10393575538646609,0.006060913984170107,-0.011907499146304814,0.026402832330759744,0.056475456537512396,0.01724645737746142,0.09527123308209022,0.04001510303260895,0.0009901926584526914
mordred_ATSC6se,-0.004036023930961093,0.050445729827705996,0.01950949775508753,-0.026404986693880517,0.01763223438033118,-0.04810170269910138,-0.011615555266257216,-0.0458186981387715,0.0784673746506409,-0.04844188797924657,0.017372296088222276,-0.04804051331378969,0.14272142809628657,-0.058334970556029896,-0.03652231309351999,-0.04225056492960992,0.048509211920529774,-0.07455423472086604,0.06799146951975431,-0.03321947205110978,0.03359322062057503,0.049929764504267234,-0.042365772171989516,0.08691973963745317,0.034890839806789455,0.12775483460361323,0.024745027293355155,-0.00802476902880513,-0.060571463489811704,-0.035489747595868544,0.013763700837370605,0.0008428608107777995,-0.03446715172753827,0.00017961768562686602,0.04290373429442207,-0.02823816308570049,-0.013767588719866105,-0.013658275524752227,-0.04581811956913469,-0.05460882972608711,0.0805297537431372,0.061658981552367445,-0.0073290857190849955,-0.042629779614300006,-0.004998756191904524,0.10866230269647317,0.05601110956648046,0.04405904541800581,0.021365685317513296,-0.056840143708507894,-0.008584666516436834,-0.025158775008295428,-0.0229478529421517,-0.0975352741805334,0.002035845511962559,-0.09164757179253141,0.02992503752454509,-0.005772992195648772,-0.0009771442442509549,-0.05799021852726056,-0.02407861385742803
mordred_ATSC7se,-0.026043636814808528,-0.057385492553570776,-0.031199412848193546,0.0009147732584896088,0.056565288134084304,-0.003458694505042113,0.00819678441864016,0.06317352531461315,-0.0906335049068622,-0.0036982429909085466,0.014104579064839353,0.03268454532880661,-0.012549235427727094,0.011683836707618949,-0.07867164770890199,-0.04913991828276207,-0.04943883386003449,0.01732762359501916,-0.0128213368442755,0.11772059664414705,0.08903687514227965,0.024148523413935495,0.018804076148137703,0.027405717327919937,0.06018904930739321,-0.037058711806634184,-0.08423309887522933,-0.06372444778077359,0.04993066526346662,0.06411168648798772,0.014219872070761547,-0.031227493222460913,0.09723855666449246,-0.008966630979176552,0.011218293829446923,0.04311179348941259,-0.029070706682130923,0.02558847231877417,-0.08851378829026427,-0.02095083905983735,-0.04560220839072962,-0.08707029210653643,0.07570703968746333,-0.0062540272872659486,0.033679320534683505,0.03956505559864123,0.04927279170660982,-0.013999651992119925,-0.006324031387860153,-0.012859920823078262,-0.020663385682291768,0.04366974997548301,0.050505698810779084,-0.011661000249566088,0.02408398612684574,-0.14005601534208148,-0.028457914893328967,-0.06505269692013711,0.09349798837694746,0.05877430075761177,0.1456776831821784
mordred_ATSC8se,0.0008101032870385119,0.018688584925239966,-0.010009267051248008,-0.012782794000391104,-0.10372173155490852,0.012255690332990841,0.03676900472652021,-0.09090079132355483,-0.125963203565222,-0.040319451881194866,0.0023759799845417444,0.03278063636218398,0.007125415281999047,-0.01597974131254935,0.06461658819106521,0.03691906732948167,0.02968120062317022,0.038754834694236316,-0.090475399054413,-0.08625135288670749,-0.02969251884685908,-0.014560098963084165,0.05905228849324597,-0.009803467241572841,0.012758892104267202,-0.045108992331150725,-0.03030921360502866,-0.0032880114149775727,-0.04367980477836996,-0.06070618273311323,-0.04585122357403622,0.0666317552108562,-0.07433465637860112,0.011024949172757034,-0.016406721569572475,0.03243579392202928,-0.05342015051705364,-0.006970993590051166,0.0643363216680991,-0.09010816784312868,-0.019911559174092416,0.0005419241844255118,0.05925775049270508,-0.005389064795871595,0.07798749472069626,-0.06205610950119745,-0.05301722093337293,-0.10811207783013879,0.01720572190219825,0.0016573822183164595,0.046231515061589505,0.05238591538690281,-0.012365876556506958,-0.05477295556258266,0.12038594378422486,-0.030157893112033977,0.0054842943030919316,-0.01831435774325549,-0.03888351220836931,-0.027855698720737763,-0.04862881577453491
mordred_ATSC1pe,-0.01571783842850308,-0.07798660249874792,0.0233042865271258,-0.014644838326403927,-0.016036541709276212,-0.04945758497258353,0.043624679476955995,0.018509747867105113,-0.05456167906246706,-0.014387189531886906,-0.07675634951863769,-0.041151184279098564,-0.012283686311191803,0.06348172258805672,-0.006402650557586601,0.01248802458274904,0.0044267118804606626,-0.10464957620081417,0.05082404471670396,-0.03125043285233823,-0.028645899309745062,-0.033914241709930765,0.028061367849543876,0.0034116037621248724,0.005260997519568224,-0.03888374416658239,0.07154647361056383,-0.045750758814301566,0.008631706026476562,0.05417539099652732,0.022399360290029223,-0.018339493945234698,-0.035082071803662816,0.07208535621015001,-0.028179413137871097,-0.043894966033491016,0.01199633973016482,0.016082862057294096,-0.04975597703618478,0.0007751292703943313,-0.019333237838467295,-0.005114291501806244,-0.04193614356137284,-0.03293406402489236,-0.045849190715903945,0.02176649950696581,-0.01522768054092435,-0.017884037493051293,-0.014596367615256421,-0.03261980543823962,-0.03799739226589092,-0.06117006920203545,0.04435116983029125,-0.002740423710442963,-0.09008853726416387,0.027381588118954397,-0.001080973841751503,0.010862562131516006,0.014402137127086403,0.038178023494022884,-0.12479971884054353
mordred_ATSC2pe,0.009265792675252007,-0.009561954262263918,0.04722246473033337,0.08901441330747391,-0.027814003236434362,-0.0766680886522384,-0.012804555987871542,0.015291583799820251,0.021823047893906083,-0.022168071556077116,0.1032381477623485,-0.02423353162366729,-0.06423996156180749,-0.09198655884618569,-0.06980565456999528,-0.013155138819200708,0.05260049003835457,-0.012258912920496797,-0.056784518679614385,0.021116314249652636,0.009478511999606264,0.027881393469483807,1.1034234436303398e-05,-0.02336401816018327,-0.0117192363220593,-0.021472922573921457,-0.005136451423511393,-0.027672155810003235,-0.03822766883788416,-0.029752477712631804,0.11527443891383031,-0.00792817528248907,0.02344905158676114,-0.012034307263795951,0.0654281380889637,0.0038835459209213045,-0.02961824378251854,0.02335264249187531,0.028573796067731055,0.0005544237334126831,-0.03118721892111406,0.10635511310389473,0.04587445708591563,0.00762093992486743,-0.045597197579128515,-0.026161039848951406,-0.020277281452296812,-0.031319857976946565,0.005530172314588633,-0.01008204188451012,0.080545515918847,0.053401507556243885,-0.01738664748671938,-0.051978619850023985,-0.03638851900687021,0.08349085206008504,0.0059731290397065625,-0.08550325851508721,0.01344675377564935,-0.00806271605748315,0.049801545871822665
mordred_ATSC3pe,-0.0014273523661133733,-0.019292471811517716,0.02186334379646501,-0.04881336471546469,0.0549194673893086,0.020524083804810238,-0.08571442371799476,-0.08519223446805688,0.028987367868908216,0.025628385552763918,-0.00556032501298707,0.08834507456009302,0.11255107895633108,-0.02586156830764009,0.032805806388147514,-0.016977464523871354,-0.05142809093998028,-0.11724757077473241,-0.08605185711659365,0.042278786161413694,-0.049575015813890656,0.030698657279864684,0.09613833521823864,-0.060451851338538774,0.043050265201909195,-0.004675733529122018,0.04947217101410352,-0.016025702268055664,-0.012934076046585271,-0.0049498363383391804,0.016288784664432687,-0.01891652924232542,-0.023572125883065866,0.016576383903924033,-0.062455973163468174,0.04757544793742473,0.027855833715326385,0.06397371901618695,0.049289925525363,0.06299348294059552,0.04727177470251583,-0.028633489820889653,0.03501199457162481,-0.008579849286096628,0.013204665129742568,-0.03318566791286891,-0.016544357196539763,-0.04892828762941132,0.018437959090295535,0.009111252651363014,-0.052340447507326006,-0.047776670595374604,0.06573519786213065,-0.020802229403808537,-0.1450550355384695,-0.05819987425176656,0.1632764147104393,0.11455296280620432,0.13169636730695866,-0.018188704568642616,0.08901198844740983
mordred_ATSC1are,-0.029186782878115835,-0.07854356053282975,0.012445657513717788,-0.017749236871179217,-0.023262416073408104,-0.02238251010756768,-0.005121863187913086,0.03036440009250643,-0.05502739255595909,-0.019618072515799945,-0.06900706012015086,-0.039514127989018,-0.0065367460130157425,0.060427241013074104,-0.026421503919723602,0.01022440689624054,0.013777689360185395,-0.11035636870490631,0.027962621222159798,-0.08391783953786316,-0.045120772016400176,-0.041394716346404396,0.04225692556872436,-0.015456903995121106,-0.039198081695791816,-0.013453457395420622,0.07774508100834432,-0.06583562674055073,-0.016499072672918325,-0.012103356590798333,0.011897300788537136,-0.004663564332947671,-0.006156398990979643,0.04311082158236167,-0.025323953436638753,0.013805857823609415,-0.024403734945332253,0.019947031424710694,-0.07760258291461689,-0.024012469924688588,0.003623715478531745,0.004980058066950742,-0.014172629446601144,0.008879286390221569,-0.035094642985485903,-0.026889277864791124,-0.023568326681006783,-0.025952777280618424,-0.003081355696307689,-0.024649354230919,-0.0006555692567447505,-0.03625982120068566,-0.004887088846940697,-0.02743799956720637,-0.029183578895302983,0.010760467662286577,0.016597241073186123,-0.004837439134407318,-0.03457639481233121,-0.012203711318639668,-0.009549745823454558
mordred_ATSC0p,0.029207446591685234,-0.011845806641505242,0.0819400850506163,0.09405768850285046,0.015611528524457227,-0.005714606037479997,0.04928734300066039,0.003957073280648696,0.02593513155609264,-0.01992538029427828,0.02494842942173732,0.014301064127825242,0.04396486735270783,0.026339614290392117,0.024140016302080628,0.04699508285951158,0.05635115816404601,-0.005925528654206274,-0.011010104611846667,0.002796668116326311,0.010249226822821136,0.05083298367007301,0.02011238947877241,-0.030071922984320917,-0.050123409905936785,0.026430910547296637,0.010893032454675159,0.013378341759938196,0.005224380678439475,-0.010767607135657218,0.02490592140015119,-0.006322517166562688,-0.007672433837796671,-0.030269462276240812,-0.0013462564973353898,-0.019953322931549423,-0.0037363692710131445,0.015174417172028649,0.04972576725264618,-0.02071888819657997,-0.006130679213930081,0.02472980499732943,0.018623796675233503,-0.01563280232739276,0.02202249285063109,-0.021847389098662462,-0.005937646562989625,-0.045569872242509434,0.02887336888587969,0.0007532986953581306,-0.03640013827188331,-0.04729629097755926,-0.024657751342754074,0.0269601096661881,0.009542320980465585,-0.03689665106639951,-0.01703715725261667,0.030934974928068144,-0.004015582867972813,0.0024789731642466586,-0.002146520151753019
mordred_ATSC1p,-0.04844864587083371,0.06634259011815893,0.02347343326459424,0.03558056567102132,-0.010049744199529559,0.037487869914465954,-0.05862490788830538,0.022629469820929744,-0.07271612331144618,-0.0039071969693025834,-0.00878647544906303,-0.023097250699971206,0.0037267240169435198,0.005552032134760764,-0.05297797655803623,-0.08021729905069394,-0.022874186840462184,-0.004376087793179674,-0.007140543948415772,-0.00011853931559697994,-0.006976538357867034,-0.05382133343537769,-0.008258978585045242,-0.013859003820146073,-0.012411179501562307,-0.03250882995612556,0.05338975458768194,-0.034504386529051044,-0.02851223655954036,0.02918492565505332,0.0014011801754099647,-0.011144606449018327,-0.010662405507241231,-0.008440165855950806,0.008013147702964725,-0.019102329201297792,0.031613154311038734,0.0081829746407668,-0.03403512384376971,0.06786034367545013,0.07031980006251154,-0.019892499502663866,0.01851835035706465,0.015405180809684754,0.001337334440959671,0.01667250390334419,-0.006925120396658399,0.002729461540053105,-0.03903468428592597,0.04151627465272533,-0.04683742592784233,-0.01373166079160429,-0.06561306419524697,0.043774724036684705,0.004959139065315423,0.00450473783540599,0.004687350084758259,0.010593904346066307,0.0064222705561785874,-0.005914881448293003,0.04024121831270751
mordred_ATSC3p,-0.010311807552913558,0.016190418579100023,0.014342823223552245,-0.06318858697567872,-0.07248430331199936,-0.029071547630297553,0.0639271724572583,-0.026316336863399542,0.08340311117422038,0.09092350497203203,0.03315255028443375,-0.045022751745423015,-0.07407850788797174,0.06808615759290679,-0.08979775259508058,-0.09010665166640176,-0.0009142710735645515,-0.004504263564562086,0.044512965635209796,-0.04746719768637182,-0.0008626231783777211,-0.02428351079405525,0.00965139108308476,0.055626335879905196,0.02220065851120402,0.03502414504091681,-0.0324256341726612,-0.005117521165777791,0.043105192675850855,0.131761826462311,0.017012212575553836,0.03701211891686645,-0.07533713313945808,0.021740544700740442,-0.029483433175118184,0.04881489528167703,0.026026859280165186,0.014491503689979635,0.009939290286126529,-0.012640011472446769,0.040548514853270955,-0.032910605527039526,-0.016177562048644293,-0.00670841254233239,0.0509355573639731,0.02173273337438468,0.0024649197466348896,-0.010367255634948157,-0.06472259593819078,0.0012133361061668659,0.018116067068431184,0.004332132253312647,0.05971436283209446,0.021339338896856724,-0.03463872245305587,0.004164778062880328,-0.013460718260328606,0.03154182609174547,-0.00706505901939668,-0.035627288026588655,0.14299938720712393
mordred_ATSC4p,0.032777229237232156,0.0048804535523087,0.0552297889361045,0.048134683412942574,-0.02820584622984964,-0.05968809910800804,-0.07466039451807772,-0.034503273928507494,-0.01595003976450486,-0.13543126321822901,-0.019633314921253475,0.033777917619710066,0.027853383739587505,0.054869135807875745,-0.006068946293069426,0.006142178168431635,0.017379548812019932,-0.02458245926379779,0.03221269973108558,0.05687185162412488,-0.01569744234113268,0.02179883794560787,0.03439292510227346,0.07244814310803922,-0.007108484353842497,-0.029128670484250045,-0.039347171532461325,-0.007880962194616446,-0.09293370793526312,-0.010559037179394139,-0.054279903077342616,0.005846089045997632,0.028309270750438528,0.025422199810947375,0.03057505113228123,-0.009396567797649065,-0.008730272177437964,0.0234371926908555,-0.01740647642547202,-0.03578250331405617,0.015198430180727428,0.01926396244020565,0.0516225617848738,-0.011744139682041205,0.00029828537823754666,-0.005921430230519108,-0.0228861033750281,-0.0028232692714489412,-0.017839230984752322,-0.037761660879974825,-0.006520354157076181,0.002164519959553107,0.017569636361571075,0.037500367586476235,-0.011548453043509268,-0.06333156053437464,-0.0713630170800748,0.054861729623393064,-0.04317035286733992,-0.048099878124788865,0.05365782618485912
mordred_ATSC5p,0.037017354357304084,-0.057501425674698306,-0.017027873601519302,-0.008663456874749254,0.0664818595051514,0.06385556184513275,0.027246123191406763,-0.014118210726829223,-0.04633705984889472,0.042632648365511276,0.022150735110170867,0.05245659476731321,-0.0210453335535652,0.041655290789512404,-0.00710845418010059,-0.036721598236167746,0.005969268062663964,-0.003147048747492595,0.0029071548084228767,-0.026044161505154886,0.04923139188154616,-0.032637270996372564,-0.11745161891341052,0.07242156244672,0.04156049737504395,0.059243996622329285,0.04107779058836477,-0.01055615069739071,-0.05561831848702256,-0.13237887260097153,-0.023069240377380406,-0.02383438898405198,-0.04163030141491549,0.07656119951725357,0.012049207516068434,0.019609049180500274,0.10468573931555834,0.12350554246713771,-0.02740438461229026,0.024507080112828112,-0.04511283637930155,-0.020532099902295427,0.019043637169322638,0.07880996560521238,0.06298313957599773,0.0032276655361887,-0.06455109668015825,-0.01656716502209028,0.0448170217748899,-0.038680747850553844,0.0005137321027285889,-0.01428241199143149,-0.009730402978411365,-0.0017524483698128548,0.008322326298871287,-0.012072241175414793,0.019462036138467774,0.017195713320169243,0.004550716739579288,0.011327340610494929,-0.043133070662878865
mordred_ATSC7p,0.026222804160167815,-0.03634734745450925,0.0422085166241744,-0.03960441709770823,3.108874344180727e-05,0.042524949753286655,-0.0089163301006646,0.01502435477885533,-0.09329459130059188,0.015636199172710433,0.020684821927834093,0.12829813392591644,0.005640838054940303,0.014527720403051659,-0.08879659798981265,-0.004531131305468777,-0.045726843522406475,0.029805795479276326,0.0633529577063209,0.027498406199556527,-0.1363332445365055,0.05258834529564769,-0.04551931448210428,-0.013524306806373992,-0.04513579547131503,0.024095804968940055,0.050423883629244756,-0.04345125366688092,0.03851491170099092,-0.0454751484463305,0.0065975928196845045,0.048871207560199546,-0.010949858173623157,-0.04722936468185611,0.08038572685387162,-0.056130162755665944,0.012932883441921868,-0.015674580820184532,0.11004499373680339,-0.06128991755000981,0.050108220121631325,0.030581857736293717,0.027730239460509228,-0.08277057830438783,-0.09124577583122045,0.001750749706734536,-0.015045025657654039,0.07284897757616171,-0.04573480780216893,0.010501854158396492,0.02519512008668563,0.018632229957604707,-0.04824625426430641,0.016317388188134156,0.016889924186132957,-0.027688840776883196,-0.002038422933337128,0.0892102642084526,-0.012073357801340692,0.011782481458290568,-0.024224148552320524
mordred_ATSC8p,-0.017590477099104107,0.021057861689662647,-0.06217107813995136,0.037005413304711424,-0.04328323512902964,0.09560996795663725,0.052266056056686286,-0.016038968180042162,0.011266597387761958,-0.029161335249652136,0.03039676524698702,-0.02510512877747186,0.030085767686680396,-0.0038845723457655097,0.08948561468478598,0.030571776653356936,-0.0011086207098230912,-0.07810577486632314,-0.025169527587631725,0.03946996688843207,-0.006628212820948484,0.05836024848061706,-0.028262694931372744,0.03625035596790555,-0.05378285261635301,-0.0007795279748096817,-0.025012262162284173,-0.04447481319144289,0.0007329927022721238,0.034733657950954476,0.17481060037821375,-0.021497320717904663,0.05711084205254692,0.06302257828703778,-0.014818882163819639,-0.08800881218355394,0.02988657435326137,-0.016868161796553437,-0.0671287088476791,0.03563034606029317,0.054075837514638084,-0.0015002717766141294,0.013189282783504501,0.034951592402204766,0.17048659959187012,0.01929976694587063,-0.006351834905003144,0.009312789446714634,0.00029838812507015656,0.06548429684460944,0.03870412239973089,0.051646287357871336,0.039049647812350013,-0.03603730725258974,0.03596481348509169,0.028599222952274916,-0.045600133078619695,0.024570807983725282,-0.010440844154485714,0.010976930237323131,0.025175259303320305
mordred_ATSC0i,0.06998873068592648,-0.020224030082115332,0.05046038509684971,-0.04440649593917111,-0.03571565415531179,0.017587130773876202,0.019363649185547654,0.052386590275185836,0.004804730612877864,0.006101105146786153,-0.002978701868646984,0.014062030557627723,0.04375133538331917,0.01644363408612989,0.029584396731403017,-0.028985449400782914,0.048431473387282785,-0.02535765906534468,-0.02040211053321877,0.06850604792373394,-0.016077672953526117,0.026121774519845625,0.03695590354224946,-0.043646860081104154,0.004312957354916446,-0.02319654812624635,0.020351273728902743,0.027523296849589318,-0.03665931167512919,0.04237651711969807,-0.026177379860287373,0.019691030081222076,0.029660606437624748,0.08014507948508794,-0.05613636312869991,-0.008371644648153077,0.02430356041479298,-0.009133454570739158,-0.03983148953756,-0.03490362420008554,-0.009195772409650279,-0.02079057388529522,-0.004011810032431979,0.07135601121294713,-0.0016890154057876492,0.020069944689375854,0.01886446916278143,-0.011277349318356576,-0.009181813810108177,0.01825014675050246,-0.010774707129330301,0.05124390401580738,0.06492708295717668,0.053749470813501475,-0.012622943080494385,0.04691176085047044,0.053632642351811616,0.09270416927940489,-0.01465010859666491,0.026258105055847948,-0.07715432564687029
mordred_ATSC1i,-0.06451858513238488,0.04482507616274073,0.02311727675207662,0.05478341126607063,-0.016268887974356324,0.02107283575147994,-0.04088907359887971,-0.005037104945798523,-0.07487059609578599,-0.004826528868280492,-0.003269325331439261,-0.05970551268750644,-0.02774060128352328,0.030392984553419183,-0.034042420527341744,-0.04423993883990976,-0.04728986622398827,-0.023981686214954036,-0.005089314640940371,-0.010920193894371984,-0.01998631301862802,-0.007760598095486028,0.0024851734041988127,0.026938323631434766,0.010996944553115957,0.018429535283590016,0.05046435080793628,-0.04592693807941255,-0.010420221942946941,0.02274609424090478,0.04359733591578466,-0.01658279321334412,0.000584276320727196,0.007364620379198568,0.03442131389555224,0.015780693233039354,0.019378205422457835,-0.019235620607815303,-0.06619532123372937,0.019716883568348064,0.06176370729332486,0.04128330501324944,0.026483940406580583,-0.022915785397102664,-0.02829937779408694,-0.031668415721354544,-0.012961685428888627,0.0260660048531693,7.033866867665547e-05,0.026113220812589478,0.011546380212366257,0.0012353578964267682,-0.08172640373175874,-0.011656763347527117,0.02493006802299516,-0.013789495892789253,-0.010554451789536349,0.00447338343115066,-0.0029755625236711596,-0.007025033990653459,-0.018112958896077235
mordred_ATSC2i,0.047654238521483726,-0.04110687120623627,-0.008654289326513234,0.02230648476131576,0.09819814810120077,-0.015796026629101474,-0.033833145476135064,-0.01849513211535341,0.009823463966504313,-0.07350257206830035,0.052303315405494696,0.0021162654577080494,0.05327649408651769,-0.030437276484140734,-0.03206447943165739,0.035841636355343924,-0.03960742184424601,-0.023622348101131896,-0.03758510311988373,-0.037912828529957227,0.07345149681343546,-0.03127508572701923,0.042586695806904565,0.024745649795138176,-0.03495726294711036,-0.07935577509719165,0.07981452784161917,-0.04873246157572093,0.0202330362308554,-0.03242455385999416,0.013578276939873199,-0.049944000480138896,-0.06705676078728763,0.02117395791118541,-0.01926248986450154,0.0032246353924816314,-0.030780497712615616,-0.08537738487693423,0.03867091869709206,0.06083106234594454,-0.04329647403610241,0.050685847143012636,-0.007401099768322873,-0.04852189049861475,-0.07804192864662667,0.0611065469654525,-0.04740467647326661,-0.0605154545044565,-0.03192726000761396,-0.07289604333375785,-0.06886198246958239,0.026211483835624456,-0.013202573331390683,0.0061329405249801235,-0.04994547743545897,0.02885464753018159,-0.007883036538636696,-0.016487139950882936,0.004107222207650637,0.06938003707436201,-0.06193825416120498
mordred_ATSC3i,-0.028950243798367272,0.0008995785663455833,-0.0362712580401661,-0.06288478152483919,-0.03037927376372324,-0.013191758376823902,0.07919611804196224,0.002857504810112553,0.036277238559949826,0.13741804480815986,-0.0016339946923910513,-0.015267892078436741,-0.0326174183492144,0.04150875222874263,-0.0469658749764325,-0.09767777618666519,0.007923586658470233,0.005415793317187251,-0.0063034093429832575,-0.04848597241901818,-0.05717979965260865,0.030004645330583356,0.005024191367845717,0.003933163412493919,0.07045809951783084,0.145896091980866,-0.0007147942986712566,0.06036105255317472,0.07095145173863988,0.11098911795457364,0.04444336734922281,0.0012699211915647864,0.02453198934955448,0.034654754230877785,-0.006326557145021336,-0.012888282075017821,0.006817814400537427,0.04311222688289877,-0.029052152098640913,-0.04934827891871515,-0.0034608797081378258,0.013516391568075617,0.004623378678525419,0.049478078624003025,0.050901449555554854,-0.05711706332883542,0.01607496784339896,-0.04376338828762392,-0.025861895151372258,-0.01656021201916263,0.03835072422928701,0.054603385302073926,0.07234308242571405,-0.0009773987845883413,0.00673334683507671,0.023055094706279172,-0.009356872026048272,-0.00706362523069867,0.0027646055761062793,-0.008503705252102003,0.029782210414206922
