,count,mean,std,min,25%,50%,75%,max,mean_all,std_all
mordred_ATSC1dv,14.0,113.14376376119334,15.093525809339775,86.66969009826151,105.2551278305333,112.22953892668181,116.37028934240362,142.24676116445667,113.5039816083207,17.907903742497034
mordred_ATSC2dv,14.0,51.442377281588215,21.28295926420933,22.328922495274096,34.20325785244705,43.82626354245403,70.68445414960863,84.86572798694009,51.7625273828174,18.210836299996867
mordred_ATSC3dv,14.0,7.454334396026622,32.44158685623646,-65.6735449342563,-10.112025615878458,5.859017384731679,30.197041636230825,54.45925044616303,3.077967103789953,35.1218382827686
mordred_ATSC4dv,14.0,43.50557143860265,37.643378907329755,-37.1463844797178,45.87158571998657,54.367523305618555,64.78232834467119,85.33912513336384,37.00428570152072,40.32118683081051
mordred_ATSC5dv,14.0,21.445787329149255,16.65767558763182,-3.357525282569876,11.275445142617855,20.096844411979554,28.381573094057146,59.54612244897957,16.96235010231019,18.04900266445187
mordred_ATSC6dv,14.0,-51.15478984503001,17.814307046405922,-81.84915114862396,-60.200693937180446,-54.349795918367356,-47.77683295540437,-4.233958238073452,-48.807107236181395,20.150480548731366
mordred_ATSC7dv,14.0,-69.92966311706456,20.459763561390385,-113.39857227840568,-82.32943214873949,-64.50436823654931,-54.76925118720486,-45.35928888888888,-62.839273414738315,27.164678417781644
mordred_ATSC8dv,14.0,-2.943620316123311,38.64653639013144,-96.05959457399786,-13.385923965553454,5.1706621773288415,20.612490869247623,51.22877299067776,-7.5508324583137485,36.36161129402299
mordred_ATSC1d,14.0,22.94742681827762,2.1171347788001484,20.444444444444443,22.14969134761342,22.844651838821726,23.00095328301274,28.650967840268255,22.997632323853672,2.957033555683167
mordred_ATSC2d,14.0,7.212749681580136,2.3304344682965694,4.0261224489795895,5.97755532798996,6.305612244897958,9.13220272986857,11.42727543129089,7.138474275044474,2.7058253115542694
mordred_ATSC3d,14.0,-0.48631312199713356,4.334528393353355,-7.222222222222228,-4.092947130635223,-0.6887755102040826,2.706902488834871,6.709101725163589,-0.49697010579137924,4.278348486049093
mordred_ATSC4d,14.0,-1.933297757591619,4.285444081467256,-11.125220458553786,-4.114659863945581,-0.7268189270167889,0.8362686204761464,3.695320835238536,-1.9542601160644566,3.803515425117539
mordred_ATSC5d,14.0,-6.843535929290992,4.986450628754993,-13.118517165814456,-9.391163774487296,-8.662047188021216,-5.177970243647019,5.568510897729007,-7.215391532099291,4.5265388178698975
mordred_ATSC6d,14.0,-10.616253464516392,2.861164598450883,-14.803688823959098,-12.08219954648526,-10.85969387755102,-10.154572312662232,-5.307575064776706,-10.502362890866973,3.613964813115104
mordred_ATSC7d,14.0,-3.182769616957217,3.170024824870771,-9.124479476502083,-3.916772486772486,-2.1164229012614175,-1.129938251765279,0.5911249086924757,-3.795315319879888,3.886272500738538
mordred_ATSC8d,14.0,-1.6765628355552742,6.332909179925147,-16.372809023014785,-3.9279149659863952,-0.22332605357701962,0.7950392436010204,8.411690602166791,-3.097557075242951,6.015406389414102
mordred_ATSC1s,14.0,-5.186423554439291,3.2655709191176463,-14.036072528329496,-6.115557421871353,-4.170910890612067,-2.9330201575316552,-2.4519475366986407,-5.44260416360521,3.97907056827592
mordred_ATSC2s,14.0,10.395083742429534,4.218295357400562,1.707489991881526,8.251841446285875,10.577243412250844,13.86111660298507,16.10173755700972,11.453304483474449,6.493278010092414
mordred_ATSC3s,14.0,-2.6142498327151737,6.909295828972611,-22.010794289722288,-3.7441736159626946,-2.423328330131937,1.7953650863637631,6.23827668546462,-3.529503479253491,10.289317253831836
mordred_ATSC4s,14.0,1.2182291680150892,7.987545970667712,-13.53802794433601,-3.398528719011342,0.676527777777777,4.429865298724392,15.113520735606434,-0.4035903296985585,10.712632541163714
mordred_ATSC5s,14.0,7.03819099063903,6.834868759730559,-9.65571389862656,3.3008593884396187,9.82909767875984,10.674041955560014,15.10675170068027,8.61967279875158,9.687121121280633
mordred_ATSC6s,14.0,-1.7804744063439795,4.933663104099612,-13.58312068933119,-1.5162161976770614,-1.146253910960154,-0.16988401423240967,6.663497732426299,-2.951097085141337,5.805411045705604
mordred_ATSC7s,14.0,-19.796848923339315,5.960534940231125,-36.96033446712019,-20.694414529823142,-18.04724910721534,-15.9758712962963,-14.684576023391823,-17.070580144702458,6.705277947370932
mordred_ATSC8s,14.0,11.927804760928028,9.668274066814533,2.673183738243596,6.0466955515758105,9.90898445108117,12.756431209602946,40.15288625738362,10.726325355573978,8.22101483555768
mordred_ATSC0Z,14.0,547.4387441162024,56.99577474239083,457.9365079365079,505.77142857142843,536.2490090090091,580.2189099668774,663.9428571428574,551.8922707398984,64.17933994909133
mordred_ATSC1Z,14.0,39.406020998118166,14.058125356733042,20.828420256991706,33.0179591836735,37.20832111494532,40.483548676415715,82.08376030296284,41.9643270061876,19.196528816578375
mordred_ATSC2Z,14.0,87.62787245696518,62.46856073856847,-45.50045913682275,73.86030225034207,101.58328888888887,127.0892954661089,153.3930803231215,92.10214117316139,59.3164001138292
mordred_ATSC3Z,14.0,-80.53390189836799,40.60104825485761,-158.68211182891508,-100.35197454316324,-91.92604224058766,-53.52923263875164,-14.276844411979548,-86.88406908037366,53.91928216546541
mordred_ATSC4Z,14.0,42.228204793872514,65.65127185334475,-82.25749559082891,23.5038486169515,50.95591836734694,71.89185536888242,157.59488399762046,36.40846364991097,72.81310210322327
mordred_ATSC5Z,14.0,59.3790515423849,46.45519845731656,-14.17687074829932,27.854539596869756,71.21424397370342,78.49031001061861,134.44163265306125,63.02377987953647,42.33228290400014
mordred_ATSC6Z,14.0,-22.299105235441147,43.2191380240514,-83.27908587257623,-59.45999999999997,-20.203575733273922,3.3194400404789963,41.35863435451917,-22.61655932526942,47.174555364518405
mordred_ATSC7Z,14.0,-152.93157991178646,52.77748866981604,-250.55001259763165,-186.74254496727596,-158.1321318518883,-117.5243301326017,-42.52489795918367,-138.15469622347132,61.205883947688974
mordred_ATSC8Z,14.0,28.762515915029446,87.64518384621985,-121.0995918367347,-19.604329762654906,19.397742382271456,72.12146256018846,183.13811539318337,14.61506267286527,89.09873801483253
mordred_ATSC2v,14.0,1241.1411155774708,342.3607785231365,783.668519121849,888.996030657948,1380.6107512573703,1452.1367321278603,1878.1568615973465,1263.6402319172505,425.36731259835983
mordred_ATSC3v,14.0,-535.8197918730199,331.3932285074456,-1018.5697540736938,-789.0204022035457,-498.5723508691202,-422.07257067121884,99.34160857516837,-558.6053436194466,342.5646598605788
mordred_ATSC4v,14.0,-294.87126082666606,308.7354260422201,-832.1868741208159,-573.468408059919,-171.22891581038664,-65.00456116466957,118.72861976426012,-264.3541104170919,327.8041106147763
mordred_ATSC5v,14.0,347.48080605992794,335.03041717687387,-491.2254373528543,341.0186364825968,422.7357723127127,533.1143889863495,715.7547705153384,325.91518059106096,324.0324938161021
mordred_ATSC6v,14.0,-343.8702744397759,387.84420526667816,-972.573056946664,-601.3749815775599,-364.67283145108854,-192.5154060806537,274.59469708665387,-366.1379056454611,359.59168298578413
mordred_ATSC7v,14.0,-679.367682663665,243.79005065891724,-1147.787771705499,-780.6869394376031,-695.6124026261328,-520.6217397967641,-279.201369393216,-657.936585010134,287.1227261348269
mordred_ATSC8v,14.0,-132.526070688541,327.8347150353162,-802.8459320419897,-219.71178543136435,-166.76647890673766,-88.75730255001572,363.68463485892994,-216.32132803725096,374.96928446561475
mordred_ATSC0se,14.0,4.18477537238607,0.46361300700704333,3.609016257575756,3.8475128069498057,4.032067449430892,4.397978673081021,5.36195137142857,4.309236390635455,0.515968192316654
mordred_ATSC1se,14.0,-0.1662373306910474,0.10240770723934946,-0.3868315706727221,-0.21070635420413103,-0.14936123252874356,-0.10706287616836442,-0.032700251058143,-0.14989014141621418,0.13032437738212466
mordred_ATSC2se,14.0,-0.23453084108114988,0.238854013777614,-0.6747697755102144,-0.398418202072791,-0.23766897599984282,-0.052201619275213273,0.1692822159428956,-0.21278856302225194,0.284110810158969
mordred_ATSC3se,14.0,-0.19508839540615025,0.5339013314083351,-1.1805552913789277,-0.31728881964851086,-0.23680658767528773,-0.0588361170709262,0.9846656095107498,-0.26802437355648556,0.6333605994804096
mordred_ATSC4se,14.0,0.31986109450274874,0.33343417319770813,-0.2996510194003576,0.10049482367347025,0.302737033765149,0.5746958787051684,0.9538756145151698,0.3534285636874166,0.43087042499382616
mordred_ATSC5se,14.0,0.7751588898105579,0.41981250453901175,-0.3760860149367414,0.6765187879818537,0.8671051101020372,0.9921767372559589,1.4114748008163234,0.7655628991317754,0.5062814663093608
mordred_ATSC6se,14.0,-0.112840350689294,0.24150269898825477,-0.7317280888839395,-0.14942374068140207,-0.05575153273194085,0.040414398675353125,0.127374629387749,-0.15369046418120846,0.30221940337691444
mordred_ATSC7se,14.0,-0.6586852349985887,0.37616673697708186,-1.618530516734701,-0.8455437296438753,-0.5853587359610055,-0.47533426933605716,-0.0476723414113631,-0.46957693612542456,0.4480397144287256
mordred_ATSC8se,14.0,0.5684756251173286,0.41920622545562114,0.0912774526359986,0.285964391671819,0.4494593267799176,0.7409449447467631,1.505328304489797,0.5178354224889633,0.39351560827783727
mordred_ATSC2pe,14.0,0.028890846263578955,0.44935582368076976,-0.6578484081632439,-0.1573603209876353,-0.0466995918367142,0.22933875631313322,0.7439879833432572,0.05235108213798601,0.4721013157222651
mordred_ATSC5pe,14.0,1.2324386479742557,0.7235615570677867,-0.5782302088096295,0.9945551743315187,1.4102524077160525,1.5500045948330228,2.512903183673473,1.2043264760240293,0.8096864595833554
mordred_ATSC0p,14.0,16.38675156308477,1.1850753639884286,13.917312649905078,15.479152092393822,16.410035536229955,17.394376967377042,18.268640167160594,16.469171880567295,1.37983873147144
mordred_ATSC2p,14.0,5.838729568498075,2.3319904413617416,1.324301600534611,4.511332030810825,6.770969750771268,6.99966278074605,9.393293156666036,6.0315061875613605,2.5552836709263187
mordred_ATSC3p,14.0,-2.4116363528112075,1.8151633201582054,-5.721001655654071,-3.4791383977697987,-2.8616656683667987,-1.6407841850067275,0.7934803714427395,-2.5160169649020045,1.715701196669488
mordred_ATSC4p,14.0,-2.589239900608419,0.9215604796658208,-4.599632154474095,-2.8272071040745774,-2.285639338534153,-2.079625910355932,-1.6105674744170853,-2.2005271444327366,1.359653372542131
mordred_ATSC5p,14.0,1.17468881385963,1.8778238088129602,-2.7289570856617043,0.9158629328701804,1.4885148976393316,2.1314651926734864,3.712993055560449,1.168828152320557,1.854460808332265
mordred_ATSC6p,14.0,-1.6133619044575378,1.8528604535765427,-4.720655655686197,-2.8991399307172117,-1.3860267335263405,-0.3020670846507504,1.095745068254694,-1.7867794558511976,1.6737858282391787
mordred_ATSC7p,14.0,-1.495226460031726,1.0267163265542751,-3.148680910193157,-2.265581740893001,-1.196198142244834,-1.076636651508733,0.5570629573130796,-1.5580513611026756,1.0832812535294947
mordred_ATSC8p,14.0,-1.238221500476342,1.702291215198335,-4.037866238169281,-2.3013433187345753,-1.1577209225277945,-0.5960196596230312,1.5100069803504694,-1.7446562281487372,2.024062192723637
mordred_ATSC2i,14.0,40.44508403076434,13.035416967622133,21.92107116573611,29.475024830463664,39.53728452973573,49.46519435577389,67.25141857191079,40.93901204271531,15.606939704420222
mordred_ATSC3i,14.0,-11.287433035084376,10.116414081313668,-24.39965385890544,-19.01709186859314,-15.0202291302943,-2.5323271036528654,8.432408042426356,-12.139562612682612,8.433700285921258
mordred_ATSC4i,14.0,-37.585327224864336,8.742655063790863,-51.45624544380284,-43.48766060163903,-35.47682639693733,-29.798734159875256,-24.68290253058068,-32.03242280654014,15.865956026992544
mordred_ATSC5i,14.0,7.419157651443646,12.136103447719202,-19.04294624169504,-0.07694380060675154,8.465791118312293,12.18124103283748,29.98142381566003,7.097985856888863,12.327708578593985
mordred_ATSC6i,14.0,-2.4654183856833427,12.604719614037148,-21.720907857603702,-7.619349706358441,-0.9142108857872839,5.539340991134766,16.91433676331952,-3.8849113309091585,11.834868165146778
mordred_ATSC7i,14.0,1.085412316449027,7.2896267501420615,-15.43198700217139,-0.5019890800332634,1.713855162082678,3.691062601862737,11.78037564047956,-0.3060165185172799,8.221385573591508
mordred_ATSC8i,14.0,-8.52944615686969,13.19240423645825,-33.56649825947912,-12.15014228420008,-8.282008208808321,-5.4429095005647214,17.398555265386904,-11.09544565725154,13.65829683006848
mordred_AATSC0c,14.0,0.019440779417871413,0.0021165573365889427,0.016104183300683,0.018689381551186376,0.01904686882289525,0.019915484068650475,0.0246470513094604,0.0197530801611654,0.0022530680838998497
mordred_AATSC1c,14.0,-0.008830454302027651,0.0009501237774249228,-0.0113299822059586,-0.009221461881618926,-0.00879087150303335,-0.008212581656613076,-0.0076225149540367,-0.008867520620293907,0.001234153210661181
mordred_AATSC0dv,14.0,3.8840973410090007,0.15561387769190743,3.646638905413444,3.800424592242774,3.8518051848404893,3.9459235071806504,4.221224489795918,3.9086869387355936,0.16085096049449257
mordred_AATSC1dv,14.0,1.4987741129485421,0.11449813409843598,1.313177122700932,1.4053585646808173,1.5236923140641345,1.5957304357187496,1.6540321065634496,1.4921187777935911,0.15815261128854735
mordred_AATSC2dv,14.0,0.40316898309098775,0.16206062002928837,0.1800719556070491,0.2794826378702852,0.35631108571100834,0.5158029238586225,0.7379628520603486,0.40164952980778434,0.13350673577633837
mordred_AATSC0d,14.0,0.6079256684332164,0.017560094107814696,0.5836218836565097,0.5960394458418172,0.6082905013857393,0.615995469242972,0.6377076665142508,0.6149355708811709,0.021380323514093063
mordred_AATSC1d,14.0,0.30475913563455614,0.01345670169822652,0.2800608828006088,0.2955419753017334,0.3045010481096806,0.31332120399471997,0.3331507888403285,0.3029278327605393,0.02333818662828453
mordred_AATSC0Z,14.0,7.640270359938254,0.9240001425111884,7.085663295657345,7.118242357990241,7.159999999999997,7.3880513111015045,9.484897959183677,7.660373345100073,0.8911962493136181
mordred_AATSC1Z,14.0,0.5255887583358361,0.20250434440787143,0.3155821251059348,0.4487352649207966,0.4838356164383569,0.516567021853694,1.1726251471851834,0.5555401063984742,0.27457228242787335
mordred_AATSC0v,14.0,49.786490189488134,0.675522857926001,48.78889982062299,49.35165446542728,49.70118155251001,50.18097665520093,51.20606069869259,49.709588251556724,0.7287426426399243
mordred_AATSC1v,14.0,-1.8754688101194403,0.6089205193868937,-2.4500459129505363,-2.411426490642006,-2.0691187574381673,-1.545201750316812,-0.8185719035829822,-1.8253901943465265,0.8440117975147896
mordred_AATSC0p,14.0,0.22834905139981937,0.01634620924496119,0.2169224098935193,0.22074216096296861,0.22201802152171926,0.22272862037815944,0.267027795848696,0.22837804385326776,0.015646476228795454
mordred_AATSC1p,14.0,-0.025362152829674845,0.0059577266324494,-0.0323390371705505,-0.029932239851444425,-0.02705918887576865,-0.02423960805218245,-0.0117512376463838,-0.02552063546619733,0.0069621540765875895
mordred_AATSC0i,14.0,1.5979639925057652,0.08448319254111898,1.5157910571204884,1.5583230593842272,1.5704717868912217,1.6137535796402287,1.864681605400976,1.5991842853590972,0.09394394275401335
mordred_AATSC1i,14.0,-0.5073609911002029,0.06998106774754469,-0.646636291863863,-0.5511586487641287,-0.5081969446769987,-0.47858349396652605,-0.3935265311405778,-0.5026093532209542,0.0804609533506228
mordred_MATS1c,14.0,-0.4563095325768812,0.041757741227986145,-0.5031598402857406,-0.4741202440554941,-0.4684496569251574,-0.4553074676068657,-0.337133624797266,-0.4519995559737379,0.05730619236975298
mordred_MATS1dv,14.0,0.38659039113815324,0.03518733880391082,0.331004699606249,0.35940448053378293,0.39031154171557336,0.4084376415831713,0.4526456194223204,0.38284904715088575,0.046257981253874085
mordred_MATS1d,14.0,0.501426798108956,0.02012225316798718,0.4675209898365002,0.48546926156501424,0.5068094711393085,0.5158755835468116,0.5366344605475041,0.49334063408879253,0.042178208427016806
mordred_MATS1s,14.0,-0.07379665004856127,0.029887773256996646,-0.1410541554968233,-0.0808067277625122,-0.06895752628269655,-0.05117188799608255,-0.0422841621587466,-0.07318444574254973,0.031667346356400984
mordred_MATS2s,14.0,0.09575243389781098,0.03996307659582856,0.0138389519078369,0.08129482072440188,0.09675294387255125,0.11613548240906132,0.1600303748260931,0.10009119919923705,0.041484711184153936
mordred_MATS5s,14.0,0.04022634311869794,0.03955013594204778,-0.0605565226534569,0.022070725645033876,0.0555445321985361,0.06935176908599505,0.0765265716532777,0.04571095835663534,0.04414889724234163
mordred_MATS7s,14.0,-0.11266740349573741,0.02451708762531955,-0.1439159136584872,-0.13885452231445547,-0.1052118592321039,-0.09831689880701087,-0.0757108528674024,-0.09720915822204673,0.036583109216880405
mordred_MATS1i,14.0,-0.3177775004957234,0.04244015470787139,-0.3953787274479209,-0.34718921219259513,-0.3211109746915449,-0.3084535795297557,-0.2416201810359557,-0.3159565695899037,0.05456008840924913
mordred_GATS1c,14.0,1.5600099281834698,0.07897855640920212,1.2990941503028772,1.5653241947447032,1.584918003965659,1.5968502763556274,1.6176054156415418,1.5531806790615987,0.08599848086340468
mordred_GATS2c,14.0,1.3536478319751477,0.09092698266293694,1.1433863653503444,1.3257098337748747,1.3677058557737736,1.389841867816409,1.505911931975979,1.3454155971308845,0.10313904628567969
mordred_GATS3c,14.0,1.0660587202405558,0.06778704956137321,0.9686055909842458,1.0166693344978848,1.059187003511445,1.0945710374918072,1.238256047835368,1.069159429242675,0.07522710556727356
mordred_GATS4c,14.0,1.0505445760252823,0.04694356029230019,0.9671902034002045,1.0228564282914325,1.0543770075521812,1.0805845962387957,1.1366344644034037,1.0330053445170508,0.06489047208176318
mordred_GATS5c,14.0,1.1145464586819298,0.1129857085953181,0.8994751155742606,1.0593612771488186,1.1139629586073814,1.1474709520621156,1.3480009058539597,1.101273037993926,0.11022401065624855
mordred_GATS6c,14.0,1.2797166186376967,0.06651094997455027,1.1764278436843163,1.2380551911732294,1.268009534242328,1.3066383882274377,1.4034666763580794,1.2617811901805192,0.09362111846775072
mordred_GATS7c,14.0,1.263160317987522,0.06887907759862899,1.1554991464312852,1.238629065937181,1.2472567717646341,1.299040293393902,1.3904351564294042,1.240039078932605,0.08286162992053614
mordred_GATS8c,14.0,1.0678378554736976,0.06272188998739728,0.9281948021859244,1.0427422787796206,1.071740428003295,1.0878918561965834,1.1739697934722482,1.074869919612518,0.06404548386909784
mordred_GATS1dv,14.0,0.5180541640269436,0.022847019812328912,0.4814223421981917,0.5100242086122515,0.5244925816236998,0.5280001846200615,0.5631471672862087,0.5158438360393095,0.020687457373171774
mordred_GATS2dv,14.0,0.998680502846514,0.05657931393534813,0.873933862674745,0.9732574247405641,1.0162623966543634,1.0385378495353939,1.067979197622585,0.9948222561888834,0.0636676403217829
mordred_GATS5dv,14.0,1.0007246049738125,0.06043095899838522,0.906547135099999,0.9741218775256909,0.9990531144197051,1.0206216238606762,1.138196866067019,0.9980329911282797,0.06067816253297376
mordred_GATS6dv,14.0,1.1446787285127207,0.044589356783446985,1.068076812626063,1.125492108529009,1.141644303015251,1.1606555289067906,1.231221165841164,1.1339986791066614,0.04513595478460955
mordred_GATS1d,14.0,0.6432633644059124,0.026078618191929085,0.5942905420427765,0.6320327313056131,0.6477348272284307,0.6626038667242404,0.674143618370972,0.652355236620231,0.04971111309672069
mordred_GATS2d,14.0,1.1804875536800972,0.03738963952240423,1.1153884863123995,1.1723339637608745,1.1774357914400286,1.2093853739322307,1.2316623166231664,1.1817029929297085,0.05570850954553378
mordred_GATS3d,14.0,1.2076942437374185,0.05093433202282281,1.1219946457438228,1.178549981713075,1.1930109270850373,1.235904054319267,1.3021684368191724,1.200017352083892,0.04957365354800058
mordred_GATS4d,14.0,1.0940240275857334,0.06068147058118453,1.0229000844857488,1.057760303295519,1.0825349616569746,1.1126184769122536,1.2240528733900735,1.0830022581593217,0.05376037837719238
mordred_GATS5d,14.0,1.1115919889025245,0.0525520553795361,1.0087436332767403,1.0890483543522682,1.1142412608614434,1.1425277178638513,1.1955570326839842,1.1119066074131387,0.05777395168610491
mordred_GATS6d,14.0,1.140853278687881,0.030975862079976508,1.1029365342270898,1.1243187073917817,1.136853894516838,1.141992920966186,1.2277955040466797,1.1365070086030893,0.0410899841448354
mordred_GATS7d,14.0,0.9756409525965931,0.0619245177194552,0.8941278377703634,0.9340064997876136,0.9576280019327452,1.0030316165666386,1.1175449467630385,0.983260952316756,0.05874636554999352
mordred_GATS8d,14.0,0.9557106771802648,0.07072114358333415,0.8386293369975959,0.9133261432174755,0.9381139481067962,0.989907636992452,1.0762033091943817,0.9722784580112435,0.0713455593781178
mordred_GATS1s,14.0,0.7127731049138314,0.05050399115518323,0.6176847615868474,0.6892175549799472,0.7083659283498982,0.7236782465874096,0.8126897709988884,0.7087733883933964,0.041712909161465285
mordred_GATS2s,14.0,0.635968774343229,0.049852641703592826,0.5691498264558625,0.6045083459203918,0.6245673504728229,0.6554134036341956,0.737577173457901,0.6369735302963819,0.04433699155315613
mordred_GATS3s,14.0,0.91994729240196,0.08989254929242933,0.8487150229961731,0.8751087236361261,0.8884743229647234,0.9375031235810758,1.1991871258956626,0.9322664912252704,0.14492899911760315
mordred_GATS4s,14.0,0.8041933004660107,0.08863949624381125,0.6100998041239543,0.7731725910035938,0.8155554713433804,0.8347039407816514,0.9920162281553572,0.8246185133790258,0.08386500888649416
mordred_GATS5s,14.0,0.894459251416135,0.22592609410523934,0.5917220209637545,0.7642866498968244,0.7813884843082919,1.051272989862281,1.3706270830368312,0.8511120522372367,0.2289255296409116
mordred_GATS6s,14.0,1.043196691061519,0.15221939318244765,0.8572288012040686,0.9963233542054482,1.021281672541647,1.0285883885337708,1.4156899722362373,1.0296854984998434,0.13875060846881657
mordred_GATS7s,14.0,1.4497804051564223,0.14020065817764088,1.178556249238224,1.3837125446296918,1.4576637925178304,1.4836734101551774,1.7766951118914447,1.3907317630584468,0.17641966203773146
mordred_GATS8s,14.0,1.0003005730842713,0.11167991987225395,0.7839840076305894,0.9758447908673838,1.0010942863371348,1.0360351371039873,1.261566957882732,0.9921493562154706,0.10724725904780144
mordred_GATS1Z,14.0,0.803430002331039,0.04545677133001185,0.6918816251604891,0.7832805276847978,0.7994777098177209,0.8260175578611336,0.8823766464019914,0.7997995953746927,0.0407794367234979
mordred_GATS2Z,14.0,0.8859836292474189,0.11192278202070409,0.7245150394958634,0.8470217658678525,0.8599218315366479,0.8872874210481538,1.143098785070629,0.8793899654437323,0.10173387277793641
mordred_GATS3Z,14.0,0.9934443408467013,0.03229697373343181,0.9371096659180072,0.9745252017316566,0.9952226395670714,1.022736969870798,1.0334521472789633,0.999774363062343,0.0454827094642852
mordred_GATS4Z,14.0,0.8989236006063017,0.049018645685110225,0.8000500258197777,0.876957179284072,0.9049648521249852,0.9300809866207735,0.998281077674492,0.9040668397337948,0.05399319140812061
mordred_GATS5Z,14.0,0.9342061602323316,0.05940515125355118,0.756582015645974,0.9332862810667741,0.9411230484709465,0.9672150193517872,1.0087964136150458,0.919830876897021,0.06695756596290948
mordred_GATS7Z,14.0,1.1088982442298052,0.055142919505520735,0.9988895529508596,1.0798401745451998,1.108848780536285,1.1417586681549694,1.2226625979521748,1.094369617560023,0.056783856291942526
mordred_GATS8Z,14.0,0.9870830520786111,0.09004538485146547,0.8498073996009909,0.9536806321805067,0.9915777934348018,1.023325870409773,1.2196333323968644,0.9960778715776257,0.08517187573557292
mordred_GATS5v,14.0,0.9262781441906682,0.03969200507876715,0.8814385933807458,0.9075535755196211,0.9185016518570949,0.9342299938842585,1.0258019967001633,0.9315407647430001,0.040670332444323776
mordred_GATS1se,14.0,0.8833216739664362,0.04850306804871736,0.7731906356394577,0.8846270351121247,0.8969671499532124,0.9049060600441148,0.9390455323882628,0.8734831348368141,0.05827462412726932
mordred_GATS3se,14.0,1.0046749522892797,0.07857976846577133,0.8474787263275826,0.9756037553051407,1.0003500524212028,1.0477114465959005,1.1827421169156054,1.0035271464641644,0.09565109687030042
mordred_GATS4se,14.0,0.8738032247756858,0.05224048506969808,0.7859715007929237,0.838698802904557,0.879511013713654,0.8990539539471469,0.9693652987446952,0.8772771180678164,0.05762755595656485
mordred_GATS5se,14.0,0.9634447584457176,0.1368363216419304,0.7831878453314687,0.8901581122393384,0.9231702675350655,1.0189243904568317,1.216240295134169,0.9365399641829971,0.14053437592846835
mordred_GATS6se,14.0,1.201099572176908,0.09878102293241024,1.0421178911230302,1.1373717239340193,1.191112106843856,1.2429834553085095,1.4152320151002409,1.1820584451955323,0.08863496687800251
mordred_GATS7se,14.0,1.3165413291494927,0.08956465669951223,1.1935524163328892,1.2649979914406588,1.302452302935332,1.3482315767299728,1.4857780630737258,1.2711821388012352,0.10997922424954659
mordred_GATS8se,14.0,1.0359708391618139,0.08585073721437772,0.8386319144933619,1.0006988150637204,1.047476045521557,1.0942614513669326,1.1437387356248618,1.0406073845418033,0.08571102817203749
mordred_GATS1pe,14.0,0.8048633753221367,0.035523770339298814,0.71895518373287,0.8015622182580318,0.8078583499564332,0.8221924529375404,0.8543848169364735,0.7968940068136624,0.03836340505286847
mordred_GATS3p,14.0,1.0684111810050634,0.05977577228853076,0.9775192359420376,1.0262721767251843,1.0833962795210366,1.1143904517182577,1.158775391743131,1.0746270475748543,0.05992057062998055
mordred_GATS4p,14.0,1.0467820675584798,0.05111193146850623,0.9410604834553412,1.0468629010241646,1.0539382009626745,1.062278236991089,1.1203042819305575,1.0347006032371286,0.0568913722103228
mordred_GATS5p,14.0,0.9313749657157822,0.04946179541763754,0.8560649600841933,0.9047681829215506,0.9276903013338766,0.9520223327893561,1.0449928473557093,0.9310008462289927,0.054646400600736444
mordred_GATS7p,14.0,0.9883646441088614,0.0231499925020441,0.9395804403132764,0.9774173189130398,0.9880658771884538,0.9949513911635123,1.031185270077133,0.9917617802563763,0.023425711272867827
mordred_GATS1i,14.0,1.5405348889915689,0.06629068123044726,1.4160616586827082,1.4826682823006982,1.5653232327618278,1.5927453838957302,1.6204252885731716,1.5387123083615737,0.09021707112554346
mordred_GATS2i,14.0,0.9398993529227562,0.05455756375724416,0.8599221698754691,0.8861466562918202,0.9534779597512602,0.9736271460339608,1.0248864130915107,0.9377744469584006,0.05922561138936912
mordred_GATS3i,14.0,1.1645156462119315,0.0399777326981394,1.081800042133685,1.1388716803573775,1.177145248787546,1.1945629006862295,1.2170348845787988,1.1663267240639064,0.044529159651490784
mordred_GATS4i,14.0,1.1540882035511546,0.028785415160624477,1.081226881336601,1.1430001611445844,1.1522953862539413,1.1730269370885074,1.1947467151254485,1.1367535844197272,0.04605944354755901
mordred_GATS5i,14.0,1.0131883818128273,0.04170165835246426,0.9313684256474614,1.003400656594162,1.0117662723784737,1.0291771013799946,1.104969564842744,1.0154191210165404,0.03824001630470249
mordred_GATS6i,14.0,1.0382659288753495,0.04691153143531976,0.9686557701222698,1.0068992547886575,1.0257952287054222,1.0662454403215216,1.1102308287960632,1.0484841776487972,0.043177951241384044
mordred_GATS7i,14.0,1.013263874005405,0.030593061901378164,0.9697326000866876,0.997871425236712,1.005514170094875,1.0216668262987447,1.086488132108841,1.0177061732034052,0.03300254476084962
mordred_GATS8i,14.0,1.0002109583636558,0.05176473484028615,0.8812075853226146,0.9769982982829195,1.000503410886473,1.0384742624982404,1.0804310535404864,1.0086205828677186,0.049670692670147724
mordred_BCUTc-1l,14.0,-0.5343761981189845,0.02984443459153103,-0.6380675862934315,-0.5264010925289304,-0.5263996204061585,-0.5263984524199117,-0.5263968216296568,-0.5361106538761258,0.03534795353373231
mordred_BCUTdv-1l,14.0,0.9176666046461285,0.1580600665029074,0.521638624438307,0.9876062741771251,0.9938939402526064,0.9940228054701508,0.9960201498285788,0.920371584725938,0.14597526263329677
mordred_BCUTd-1l,14.0,0.9640012531026825,0.009859908444603152,0.956148083896781,0.9571001660283956,0.9571098096524611,0.9762834608921154,0.977813733696144,0.9627473128308836,0.009087112660281227
